data,psy,img
positive-active,positive-active,frame_004935.PNG
positive-active,positive-active,frame_004936.PNG
positive-active,positive-active,frame_004937.PNG
positive-active,positive-active,frame_004938.PNG
positive-active,positive-active,frame_004939.PNG
positive-active,positive-active,frame_004940.PNG
positive-active,positive-active,frame_004941.PNG
positive-active,positive-active,frame_004942.PNG
positive-active,positive-active,frame_004943.PNG
positive-active,positive-active,frame_004944.PNG
positive-active,positive-active,frame_004945.PNG
positive-active,positive-active,frame_004946.PNG
positive-active,positive-active,frame_004947.PNG
positive-active,positive-active,frame_004948.PNG
positive-active,positive-active,frame_004949.PNG
positive-active,positive-active,frame_004950.PNG
positive-active,positive-active,frame_004951.PNG
positive-active,positive-active,frame_004952.PNG
positive-active,positive-active,frame_004953.PNG
positive-active,positive-active,frame_004954.PNG
positive-active,positive-active,frame_004955.PNG
positive-active,positive-active,frame_004956.PNG
positive-active,positive-active,frame_004957.PNG
positive-active,positive-active,frame_004958.PNG
positive-active,positive-active,frame_004959.PNG
positive-active,positive-active,frame_004960.PNG
positive-active,positive-active,frame_004961.PNG
positive-active,positive-active,frame_004962.PNG
positive-active,positive-active,frame_004963.PNG
positive-active,positive-active,frame_004964.PNG
positive-active,positive-active,frame_004965.PNG
positive-active,positive-active,frame_004966.PNG
positive-active,positive-active,frame_004967.PNG
positive-active,positive-active,frame_004968.PNG
positive-active,positive-active,frame_004969.PNG
positive-active,positive-active,frame_004970.PNG
positive-active,positive-active,frame_004971.PNG
positive-deactive,positive-active,frame_004972.PNG
positive-deactive,positive-active,frame_004973.PNG
positive-deactive,positive-deactive,frame_004974.PNG
positive-deactive,positive-deactive,frame_004975.PNG
positive-deactive,positive-deactive,frame_004976.PNG
positive-deactive,positive-deactive,frame_004977.PNG
positive-deactive,positive-deactive,frame_004978.PNG
positive-deactive,positive-deactive,frame_004979.PNG
positive-deactive,positive-deactive,frame_004980.PNG
positive-deactive,positive-deactive,frame_004981.PNG
positive-deactive,positive-deactive,frame_004982.PNG
positive-deactive,positive-deactive,frame_004983.PNG
positive-deactive,positive-deactive,frame_004984.PNG
positive-deactive,positive-deactive,frame_004985.PNG
positive-deactive,positive-deactive,frame_004986.PNG
positive-deactive,positive-deactive,frame_004987.PNG
positive-deactive,positive-deactive,frame_004988.PNG
positive-deactive,positive-deactive,frame_004989.PNG
positive-deactive,positive-deactive,frame_004992.PNG
positive-deactive,positive-active,frame_004993.PNG
positive-deactive,positive-active,frame_004994.PNG
positive-deactive,positive-active,frame_004995.PNG
positive-deactive,positive-active,frame_004996.PNG
positive-deactive,positive-active,frame_004997.PNG
positive-deactive,positive-active,frame_004998.PNG
positive-deactive,positive-active,frame_004999.PNG
positive-deactive,positive-active,frame_005000.PNG
positive-deactive,positive-active,frame_005001.PNG
positive-deactive,positive-active,frame_005011.PNG
positive-deactive,positive-active,frame_005014.PNG
positive-deactive,positive-active,frame_005015.PNG
positive-deactive,positive-active,frame_005016.PNG
positive-active,positive-active,frame_005017.PNG
positive-active,positive-active,frame_005018.PNG
positive-active,positive-active,frame_005019.PNG
positive-active,positive-active,frame_005020.PNG
positive-active,positive-active,frame_005021.PNG
positive-active,positive-active,frame_005022.PNG
positive-active,positive-active,frame_005023.PNG
positive-active,positive-active,frame_005024.PNG
positive-active,positive-active,frame_005025.PNG
positive-active,positive-active,frame_005026.PNG
positive-active,positive-active,frame_005027.PNG
positive-active,positive-active,frame_005028.PNG
positive-active,positive-active,frame_005029.PNG
positive-active,positive-active,frame_005030.PNG
positive-active,positive-active,frame_005031.PNG
positive-active,positive-active,frame_005032.PNG
positive-active,positive-active,frame_005033.PNG
positive-active,positive-active,frame_005034.PNG
positive-active,positive-active,frame_005035.PNG
positive-active,positive-active,frame_005036.PNG
positive-active,positive-active,frame_005037.PNG
positive-active,positive-active,frame_005038.PNG
positive-active,positive-active,frame_005039.PNG
positive-active,positive-active,frame_005041.PNG
positive-active,positive-active,frame_005042.PNG
positive-active,positive-active,frame_005043.PNG
positive-active,positive-active,frame_005044.PNG
positive-active,positive-active,frame_005045.PNG
positive-active,positive-active,frame_005046.PNG
positive-active,positive-active,frame_005047.PNG
positive-active,positive-active,frame_005048.PNG
positive-active,positive-active,frame_005050.PNG
positive-active,positive-active,frame_005051.PNG
positive-active,positive-active,frame_005052.PNG
positive-active,positive-active,frame_005053.PNG
positive-active,positive-active,frame_005054.PNG
positive-active,positive-active,frame_005055.PNG
positive-active,positive-active,frame_005056.PNG
positive-active,positive-active,frame_005057.PNG
positive-active,positive-active,frame_005058.PNG
positive-active,positive-active,frame_005059.PNG
positive-active,positive-active,frame_005060.PNG
negative-deactive,negative-deactive,frame_005119.PNG
negative-deactive,negative-deactive,frame_005120.PNG
negative-deactive,negative-deactive,frame_005121.PNG
negative-deactive,negative-deactive,frame_005122.PNG
negative-deactive,negative-deactive,frame_005123.PNG
negative-deactive,negative-deactive,frame_005124.PNG
negative-deactive,negative-deactive,frame_005125.PNG
negative-deactive,negative-deactive,frame_005126.PNG
negative-deactive,negative-deactive,frame_005127.PNG
negative-deactive,negative-deactive,frame_005141.PNG
negative-deactive,negative-deactive,frame_005142.PNG
negative-deactive,negative-deactive,frame_005143.PNG
negative-deactive,negative-deactive,frame_005144.PNG
negative-deactive,negative-deactive,frame_005145.PNG
negative-deactive,negative-deactive,frame_005146.PNG
negative-active,neutral,frame_005147.PNG
negative-active,neutral,frame_005148.PNG
negative-active,neutral,frame_005149.PNG
negative-active,neutral,frame_005150.PNG
negative-active,neutral,frame_005151.PNG
negative-active,neutral,frame_005152.PNG
negative-deactive,positive-active,frame_005155.PNG
negative-deactive,positive-active,frame_005156.PNG
positive-active,positive-active,frame_005171.PNG
positive-active,positive-active,frame_005172.PNG
positive-active,positive-active,frame_005173.PNG
positive-active,positive-active,frame_005175.PNG
positive-active,positive-active,frame_005176.PNG
positive-active,positive-active,frame_005177.PNG
positive-active,positive-active,frame_005178.PNG
positive-active,positive-active,frame_005179.PNG
positive-active,positive-active,frame_005180.PNG
positive-active,positive-active,frame_005181.PNG
positive-active,positive-active,frame_005182.PNG
positive-active,positive-active,frame_005183.PNG
positive-active,positive-active,frame_005184.PNG
positive-active,positive-active,frame_005185.PNG
positive-active,positive-active,frame_005186.PNG
positive-active,positive-active,frame_005187.PNG
positive-active,positive-active,frame_005188.PNG
positive-deactive,positive-active,frame_005189.PNG
positive-deactive,positive-active,frame_005190.PNG
positive-deactive,positive-active,frame_005191.PNG
positive-deactive,positive-active,frame_005193.PNG
positive-deactive,positive-active,frame_005194.PNG
positive-active,positive-active,frame_005195.PNG
positive-active,positive-active,frame_005196.PNG
positive-active,positive-active,frame_005197.PNG
positive-active,positive-active,frame_005198.PNG
positive-active,positive-active,frame_005199.PNG
positive-deactive,positive-active,frame_005200.PNG
positive-deactive,positive-active,frame_005201.PNG
positive-deactive,positive-active,frame_005202.PNG
positive-deactive,positive-active,frame_005203.PNG
positive-deactive,positive-active,frame_005204.PNG
positive-deactive,positive-active,frame_005205.PNG
positive-deactive,positive-active,frame_005206.PNG
positive-deactive,positive-active,frame_005207.PNG
positive-deactive,positive-active,frame_005208.PNG
positive-active,positive-active,frame_005209.PNG
positive-active,positive-active,frame_005210.PNG
positive-active,positive-active,frame_005211.PNG
positive-active,positive-active,frame_005212.PNG
positive-active,positive-active,frame_005213.PNG
positive-active,positive-active,frame_005214.PNG
positive-active,positive-active,frame_005215.PNG
positive-active,positive-active,frame_005216.PNG
positive-active,positive-active,frame_005217.PNG
positive-deactive,positive-active,frame_005218.PNG
positive-deactive,positive-active,frame_005220.PNG
positive-active,positive-active,frame_005229.PNG
positive-active,positive-active,frame_005230.PNG
positive-active,positive-active,frame_005231.PNG
positive-active,positive-active,frame_005232.PNG
positive-active,positive-active,frame_005233.PNG
positive-active,positive-active,frame_005234.PNG
positive-active,positive-active,frame_005235.PNG
positive-active,positive-active,frame_005236.PNG
positive-active,positive-active,frame_005237.PNG
positive-active,positive-active,frame_005238.PNG
negative-deactive,positive-deactive,frame_005263.PNG
negative-deactive,positive-deactive,frame_005264.PNG
negative-deactive,positive-deactive,frame_005265.PNG
negative-deactive,positive-deactive,frame_005266.PNG
negative-deactive,positive-deactive,frame_005267.PNG
negative-deactive,negative-deactive,frame_005269.PNG
negative-deactive,negative-deactive,frame_005270.PNG
negative-deactive,negative-deactive,frame_005271.PNG
negative-deactive,negative-deactive,frame_005272.PNG
negative-deactive,negative-deactive,frame_005273.PNG
negative-deactive,negative-deactive,frame_005274.PNG
negative-deactive,negative-deactive,frame_005275.PNG
negative-deactive,negative-deactive,frame_005276.PNG
negative-deactive,negative-deactive,frame_005277.PNG
negative-deactive,neutral,frame_005278.PNG
negative-deactive,neutral,frame_005279.PNG
negative-deactive,neutral,frame_005280.PNG
negative-deactive,negative-deactive,frame_005299.PNG
negative-deactive,negative-deactive,frame_005300.PNG
negative-deactive,negative-deactive,frame_005301.PNG
negative-deactive,negative-deactive,frame_005302.PNG
negative-deactive,negative-deactive,frame_005303.PNG
positive-deactive,negative-deactive,frame_005305.PNG
positive-deactive,negative-deactive,frame_005306.PNG
positive-deactive,negative-deactive,frame_005307.PNG
negative-deactive,negative-deactive,frame_005308.PNG
positive-deactive,negative-deactive,frame_005309.PNG
positive-deactive,negative-deactive,frame_005310.PNG
positive-deactive,negative-deactive,frame_005311.PNG
positive-deactive,negative-deactive,frame_005312.PNG
positive-deactive,negative-deactive,frame_005313.PNG
negative-deactive,negative-deactive,frame_005314.PNG
negative-deactive,neutral,frame_005344.PNG
negative-deactive,neutral,frame_005345.PNG
negative-deactive,neutral,frame_005346.PNG
negative-deactive,neutral,frame_005347.PNG
negative-deactive,neutral,frame_005348.PNG
negative-deactive,neutral,frame_005349.PNG
negative-deactive,neutral,frame_005350.PNG
negative-deactive,neutral,frame_005351.PNG
negative-deactive,neutral,frame_005352.PNG
negative-deactive,neutral,frame_005353.PNG
negative-deactive,neutral,frame_005354.PNG
negative-deactive,neutral,frame_005355.PNG
negative-deactive,neutral,frame_005356.PNG
negative-deactive,neutral,frame_005357.PNG
negative-deactive,neutral,frame_005358.PNG
negative-deactive,neutral,frame_005359.PNG
negative-deactive,neutral,frame_005360.PNG
negative-deactive,neutral,frame_005361.PNG
negative-deactive,neutral,frame_005362.PNG
negative-deactive,neutral,frame_005363.PNG
negative-deactive,neutral,frame_005364.PNG
negative-deactive,neutral,frame_005365.PNG
negative-deactive,neutral,frame_005366.PNG
negative-deactive,neutral,frame_005367.PNG
negative-deactive,neutral,frame_005368.PNG
negative-deactive,neutral,frame_005369.PNG
negative-deactive,neutral,frame_005370.PNG
negative-deactive,neutral,frame_005371.PNG
negative-deactive,neutral,frame_005372.PNG
negative-deactive,positive-deactive,frame_005375.PNG
negative-deactive,positive-deactive,frame_005380.PNG
negative-deactive,neutral,frame_005381.PNG
negative-deactive,neutral,frame_005382.PNG
negative-deactive,neutral,frame_005383.PNG
negative-deactive,neutral,frame_005384.PNG
negative-deactive,neutral,frame_005385.PNG
negative-deactive,neutral,frame_005386.PNG
negative-deactive,neutral,frame_005387.PNG
negative-deactive,neutral,frame_005388.PNG
negative-deactive,neutral,frame_005389.PNG
negative-deactive,neutral,frame_005390.PNG
negative-deactive,neutral,frame_005391.PNG
negative-deactive,neutral,frame_005392.PNG
negative-deactive,neutral,frame_005393.PNG
negative-deactive,neutral,frame_005394.PNG
negative-deactive,neutral,frame_005395.PNG
negative-deactive,neutral,frame_005396.PNG
negative-deactive,neutral,frame_005397.PNG
negative-deactive,positive-deactive,frame_005400.PNG
negative-deactive,positive-deactive,frame_005401.PNG
negative-deactive,positive-deactive,frame_005402.PNG
negative-deactive,negative-active,frame_005404.PNG
negative-deactive,negative-active,frame_005405.PNG
negative-deactive,negative-active,frame_005406.PNG
negative-deactive,negative-active,frame_005407.PNG
negative-deactive,negative-active,frame_005408.PNG
negative-deactive,negative-active,frame_005409.PNG
negative-deactive,negative-active,frame_005410.PNG
negative-deactive,negative-active,frame_005411.PNG
negative-deactive,negative-active,frame_005412.PNG
negative-deactive,negative-active,frame_005413.PNG
negative-deactive,negative-active,frame_005414.PNG
negative-deactive,negative-active,frame_005416.PNG
positive-active,positive-active,frame_005445.PNG
positive-active,positive-active,frame_005446.PNG
positive-active,positive-active,frame_005447.PNG
positive-active,positive-active,frame_005448.PNG
positive-active,positive-active,frame_005449.PNG
positive-active,positive-active,frame_005450.PNG
positive-active,positive-active,frame_005451.PNG
positive-active,positive-active,frame_005452.PNG
positive-active,positive-active,frame_005453.PNG
positive-active,positive-active,frame_005454.PNG
positive-active,positive-active,frame_005455.PNG
positive-active,positive-active,frame_005456.PNG
positive-active,positive-active,frame_005460.PNG
positive-active,positive-active,frame_005461.PNG
positive-active,positive-active,frame_005462.PNG
positive-active,positive-active,frame_005463.PNG
positive-active,positive-active,frame_005464.PNG
positive-active,positive-active,frame_005465.PNG
positive-active,positive-active,frame_005466.PNG
positive-active,positive-active,frame_005467.PNG
positive-active,positive-active,frame_005468.PNG
positive-active,positive-active,frame_005469.PNG
positive-active,positive-active,frame_005470.PNG
positive-active,positive-active,frame_005471.PNG
positive-active,positive-active,frame_005472.PNG
positive-active,positive-active,frame_005473.PNG
positive-active,positive-active,frame_005474.PNG
positive-active,positive-active,frame_005475.PNG
positive-active,positive-active,frame_005477.PNG
positive-active,positive-active,frame_005478.PNG
positive-active,positive-active,frame_005479.PNG
positive-active,positive-active,frame_005480.PNG
positive-active,positive-active,frame_005481.PNG
positive-active,positive-active,frame_005482.PNG
positive-active,positive-active,frame_005483.PNG
positive-active,positive-active,frame_005484.PNG
positive-active,positive-active,frame_005485.PNG
positive-active,positive-active,frame_005486.PNG
positive-active,positive-active,frame_005488.PNG
positive-active,positive-active,frame_005489.PNG
positive-active,positive-active,frame_005490.PNG
positive-active,positive-active,frame_005491.PNG
positive-active,positive-active,frame_005492.PNG
positive-active,positive-active,frame_005493.PNG
positive-active,positive-active,frame_005494.PNG
positive-active,positive-active,frame_005495.PNG
positive-active,positive-active,frame_005496.PNG
positive-active,positive-active,frame_005497.PNG
positive-active,positive-active,frame_005498.PNG
positive-active,positive-active,frame_005499.PNG
positive-active,positive-active,frame_005500.PNG
positive-active,positive-active,frame_005501.PNG
positive-active,positive-active,frame_005502.PNG
positive-active,positive-active,frame_005503.PNG
positive-active,positive-active,frame_005504.PNG
positive-active,positive-active,frame_005505.PNG
positive-active,positive-active,frame_005506.PNG
positive-active,positive-active,frame_005529.PNG
positive-active,positive-active,frame_005530.PNG
positive-active,positive-active,frame_005531.PNG
positive-active,positive-active,frame_005532.PNG
positive-active,positive-active,frame_005533.PNG
positive-active,positive-active,frame_005534.PNG
positive-active,positive-active,frame_005535.PNG
positive-active,positive-active,frame_005536.PNG
positive-active,positive-active,frame_005537.PNG
positive-active,positive-active,frame_005538.PNG
positive-active,positive-active,frame_005539.PNG
positive-active,positive-active,frame_005540.PNG
positive-active,positive-active,frame_005541.PNG
positive-active,positive-active,frame_005542.PNG
positive-active,positive-active,frame_005543.PNG
positive-active,positive-active,frame_005544.PNG
positive-active,positive-active,frame_005545.PNG
positive-active,positive-active,frame_005546.PNG
positive-active,positive-active,frame_005547.PNG
positive-active,positive-active,frame_005556.PNG
positive-active,positive-active,frame_005557.PNG
positive-active,positive-active,frame_005558.PNG
positive-active,positive-active,frame_005559.PNG
positive-active,positive-active,frame_005560.PNG
positive-active,positive-active,frame_005561.PNG
positive-active,positive-active,frame_005562.PNG
positive-active,positive-active,frame_005563.PNG
positive-active,positive-active,frame_005564.PNG
positive-active,positive-active,frame_005565.PNG
positive-active,positive-active,frame_005566.PNG
positive-active,positive-active,frame_005567.PNG
positive-active,positive-active,frame_005568.PNG
positive-active,positive-active,frame_005570.PNG
positive-active,positive-active,frame_005571.PNG
positive-active,positive-active,frame_005572.PNG
positive-active,positive-active,frame_005573.PNG
positive-active,positive-active,frame_005574.PNG
positive-active,positive-active,frame_005575.PNG
positive-active,positive-active,frame_005576.PNG
positive-active,positive-active,frame_005577.PNG
positive-active,positive-active,frame_005578.PNG
positive-active,positive-active,frame_005579.PNG
positive-active,positive-active,frame_005580.PNG
positive-active,positive-active,frame_005581.PNG
positive-active,positive-active,frame_005582.PNG
positive-active,positive-active,frame_005583.PNG
positive-active,positive-active,frame_005584.PNG
positive-deactive,positive-active,frame_005585.PNG
positive-deactive,positive-active,frame_005586.PNG
positive-deactive,positive-active,frame_005587.PNG
positive-deactive,positive-active,frame_005588.PNG
positive-deactive,positive-active,frame_005601.PNG
positive-deactive,positive-active,frame_005602.PNG
positive-deactive,positive-active,frame_005603.PNG
positive-deactive,positive-active,frame_005604.PNG
positive-deactive,positive-active,frame_005605.PNG
positive-deactive,positive-active,frame_005606.PNG
positive-deactive,positive-active,frame_005607.PNG
positive-deactive,positive-active,frame_005608.PNG
positive-deactive,positive-active,frame_005609.PNG
positive-deactive,positive-active,frame_005610.PNG
positive-deactive,positive-active,frame_005611.PNG
positive-deactive,positive-active,frame_005612.PNG
positive-deactive,positive-deactive,frame_005615.PNG
positive-deactive,positive-deactive,frame_005616.PNG
positive-deactive,positive-deactive,frame_005617.PNG
positive-deactive,positive-deactive,frame_005618.PNG
positive-deactive,positive-deactive,frame_005619.PNG
positive-deactive,positive-active,frame_005620.PNG
positive-deactive,positive-active,frame_005621.PNG
positive-deactive,positive-active,frame_005622.PNG
positive-deactive,positive-active,frame_005623.PNG
positive-deactive,positive-active,frame_005624.PNG
positive-deactive,positive-active,frame_005625.PNG
positive-active,positive-active,frame_005626.PNG
positive-active,positive-active,frame_005627.PNG
positive-active,positive-active,frame_005628.PNG
positive-active,positive-active,frame_005629.PNG
positive-active,positive-active,frame_005630.PNG
positive-active,positive-active,frame_005631.PNG
positive-active,positive-active,frame_005632.PNG
positive-active,positive-active,frame_005633.PNG
positive-active,positive-active,frame_005634.PNG
positive-active,positive-active,frame_005635.PNG
positive-active,positive-active,frame_005636.PNG
positive-active,positive-active,frame_005637.PNG
positive-active,positive-active,frame_005638.PNG
positive-active,positive-active,frame_005639.PNG
positive-active,positive-active,frame_005640.PNG
positive-active,positive-active,frame_005641.PNG
positive-active,positive-active,frame_005642.PNG
positive-active,positive-active,frame_005643.PNG
positive-active,positive-active,frame_005644.PNG
positive-active,positive-active,frame_005645.PNG
positive-active,positive-active,frame_005646.PNG
positive-active,positive-active,frame_005647.PNG
positive-active,positive-active,frame_005648.PNG
positive-active,positive-active,frame_005649.PNG
positive-active,positive-active,frame_005650.PNG
positive-active,positive-active,frame_005651.PNG
positive-active,positive-active,frame_005652.PNG
positive-active,positive-active,frame_005653.PNG
positive-active,positive-active,frame_005654.PNG
positive-active,positive-active,frame_005655.PNG
positive-active,positive-active,frame_005656.PNG
positive-active,positive-active,frame_005657.PNG
positive-active,positive-active,frame_005658.PNG
positive-active,positive-active,frame_005659.PNG
positive-active,positive-active,frame_005660.PNG
positive-active,positive-active,frame_005661.PNG
positive-active,positive-active,frame_005662.PNG
positive-active,positive-active,frame_005663.PNG
positive-active,positive-active,frame_005664.PNG
positive-active,positive-active,frame_005665.PNG
positive-active,positive-active,frame_005666.PNG
positive-active,positive-active,frame_005667.PNG
positive-active,positive-active,frame_005668.PNG
positive-active,positive-active,frame_005669.PNG
positive-active,positive-active,frame_005670.PNG
positive-active,positive-active,frame_005671.PNG
positive-active,positive-active,frame_005672.PNG
positive-active,positive-active,frame_005673.PNG
positive-active,positive-active,frame_005674.PNG
positive-active,positive-active,frame_005675.PNG
positive-active,positive-active,frame_005676.PNG
positive-active,positive-active,frame_005677.PNG
positive-active,positive-active,frame_005678.PNG
positive-active,positive-active,frame_005679.PNG
positive-active,positive-active,frame_005680.PNG
positive-active,positive-active,frame_005681.PNG
positive-active,positive-active,frame_005682.PNG
positive-active,positive-active,frame_005684.PNG
positive-active,positive-active,frame_005685.PNG
positive-active,positive-active,frame_005686.PNG
positive-active,positive-active,frame_005687.PNG
positive-active,positive-active,frame_005688.PNG
positive-active,positive-active,frame_005689.PNG
positive-active,positive-active,frame_005690.PNG
positive-active,positive-active,frame_005691.PNG
positive-active,positive-active,frame_005692.PNG
positive-active,positive-active,frame_005693.PNG
positive-active,positive-active,frame_005696.PNG
positive-active,positive-active,frame_005711.PNG
positive-active,positive-active,frame_005712.PNG
positive-active,positive-active,frame_005713.PNG
positive-active,positive-active,frame_005714.PNG
positive-active,positive-active,frame_005748.PNG
positive-active,positive-active,frame_005749.PNG
positive-active,positive-active,frame_005750.PNG
positive-active,positive-active,frame_005751.PNG
positive-active,positive-active,frame_005752.PNG
positive-active,positive-active,frame_005753.PNG
positive-active,positive-active,frame_005754.PNG
positive-active,positive-active,frame_005755.PNG
positive-active,positive-active,frame_005756.PNG
positive-active,positive-active,frame_005757.PNG
positive-active,positive-active,frame_005758.PNG
positive-active,positive-active,frame_005759.PNG
positive-active,positive-active,frame_005760.PNG
positive-active,positive-active,frame_005761.PNG
positive-active,positive-active,frame_005762.PNG
positive-active,positive-active,frame_005763.PNG
positive-active,positive-active,frame_005764.PNG
positive-active,positive-active,frame_005765.PNG
positive-active,positive-active,frame_005766.PNG
positive-active,positive-active,frame_005790.PNG
positive-active,positive-active,frame_005791.PNG
positive-active,positive-active,frame_005792.PNG
positive-active,positive-active,frame_005793.PNG
positive-active,positive-active,frame_005794.PNG
positive-active,positive-active,frame_005795.PNG
positive-active,positive-active,frame_005796.PNG
positive-active,positive-active,frame_005797.PNG
positive-active,positive-active,frame_005798.PNG
positive-active,positive-active,frame_005799.PNG
positive-active,positive-active,frame_005800.PNG
positive-active,positive-active,frame_005801.PNG
positive-active,positive-active,frame_005802.PNG
positive-active,positive-active,frame_005803.PNG
positive-active,positive-active,frame_005804.PNG
positive-active,positive-active,frame_005805.PNG
positive-active,positive-active,frame_005806.PNG
positive-active,positive-active,frame_005807.PNG
positive-active,positive-active,frame_005808.PNG
positive-active,positive-active,frame_005809.PNG
positive-active,positive-active,frame_005810.PNG
positive-active,positive-active,frame_005811.PNG
positive-active,positive-active,frame_005812.PNG
positive-active,positive-active,frame_005813.PNG
positive-active,positive-active,frame_005814.PNG
positive-active,positive-active,frame_005815.PNG
positive-active,positive-active,frame_005816.PNG
positive-active,positive-active,frame_005817.PNG
positive-active,positive-active,frame_005818.PNG
positive-active,positive-active,frame_005819.PNG
positive-active,positive-active,frame_005820.PNG
positive-active,positive-active,frame_005821.PNG
positive-active,positive-active,frame_005822.PNG
positive-active,positive-active,frame_005823.PNG
positive-active,positive-active,frame_005824.PNG
positive-active,positive-active,frame_005825.PNG
positive-active,positive-active,frame_005826.PNG
positive-active,positive-active,frame_005827.PNG
positive-active,positive-active,frame_005828.PNG
positive-active,positive-active,frame_005829.PNG
positive-active,positive-active,frame_005830.PNG
positive-active,positive-active,frame_005831.PNG
positive-deactive,positive-deactive,frame_005832.PNG
positive-deactive,positive-deactive,frame_005833.PNG
positive-deactive,positive-deactive,frame_005834.PNG
positive-deactive,positive-active,frame_005838.PNG
positive-deactive,positive-active,frame_005839.PNG
positive-deactive,positive-active,frame_005840.PNG
positive-deactive,positive-active,frame_005841.PNG
positive-deactive,positive-active,frame_005842.PNG
positive-deactive,positive-active,frame_005843.PNG
positive-deactive,positive-active,frame_005844.PNG
positive-deactive,positive-active,frame_005845.PNG
positive-deactive,positive-active,frame_005846.PNG
positive-deactive,positive-active,frame_005847.PNG
positive-deactive,positive-active,frame_005848.PNG
positive-deactive,positive-active,frame_005850.PNG
positive-deactive,positive-active,frame_005851.PNG
positive-deactive,positive-active,frame_005852.PNG
positive-deactive,positive-active,frame_005853.PNG
positive-deactive,positive-active,frame_005854.PNG
positive-deactive,positive-active,frame_005855.PNG
positive-deactive,positive-active,frame_005856.PNG
positive-deactive,positive-active,frame_005857.PNG
positive-deactive,positive-active,frame_005858.PNG
positive-deactive,positive-active,frame_005859.PNG
positive-deactive,positive-active,frame_005860.PNG
positive-deactive,positive-active,frame_005861.PNG
positive-deactive,neutral,frame_005862.PNG
positive-deactive,neutral,frame_005863.PNG
positive-deactive,neutral,frame_005864.PNG
positive-deactive,neutral,frame_005866.PNG
positive-deactive,neutral,frame_005867.PNG
positive-deactive,neutral,frame_005868.PNG
positive-deactive,positive-deactive,frame_005869.PNG
positive-deactive,positive-deactive,frame_005870.PNG
positive-deactive,positive-deactive,frame_005871.PNG
positive-deactive,positive-deactive,frame_005872.PNG
positive-deactive,positive-deactive,frame_005873.PNG
positive-deactive,neutral,frame_005887.PNG
positive-deactive,neutral,frame_005888.PNG
positive-deactive,neutral,frame_005889.PNG
positive-deactive,neutral,frame_005890.PNG
positive-deactive,neutral,frame_005891.PNG
positive-deactive,neutral,frame_005892.PNG
positive-deactive,neutral,frame_005893.PNG
positive-deactive,neutral,frame_005894.PNG
positive-deactive,neutral,frame_005895.PNG
positive-deactive,neutral,frame_005896.PNG
positive-deactive,neutral,frame_005897.PNG
positive-deactive,neutral,frame_005898.PNG
positive-deactive,neutral,frame_005899.PNG
positive-deactive,neutral,frame_005900.PNG
positive-deactive,neutral,frame_005901.PNG
positive-deactive,neutral,frame_005902.PNG
positive-deactive,neutral,frame_005903.PNG
positive-deactive,neutral,frame_005904.PNG
positive-deactive,positive-active,frame_005914.PNG
positive-deactive,positive-active,frame_005915.PNG
positive-deactive,positive-active,frame_005916.PNG
positive-deactive,positive-deactive,frame_005920.PNG
positive-deactive,positive-deactive,frame_005921.PNG
positive-deactive,positive-active,frame_005923.PNG
positive-deactive,positive-active,frame_005924.PNG
positive-deactive,positive-active,frame_005925.PNG
positive-deactive,positive-active,frame_005926.PNG
positive-deactive,positive-active,frame_005927.PNG
positive-deactive,positive-active,frame_005928.PNG
positive-deactive,positive-active,frame_005929.PNG
positive-deactive,positive-active,frame_005930.PNG
positive-deactive,positive-active,frame_005931.PNG
positive-deactive,positive-active,frame_005932.PNG
positive-deactive,positive-active,frame_005933.PNG
positive-deactive,positive-active,frame_005934.PNG
positive-deactive,positive-active,frame_005935.PNG
positive-deactive,positive-active,frame_005936.PNG
positive-deactive,positive-active,frame_005937.PNG
positive-deactive,positive-active,frame_005938.PNG
positive-deactive,positive-active,frame_005939.PNG
positive-deactive,positive-active,frame_005940.PNG
positive-deactive,positive-active,frame_005941.PNG
positive-deactive,positive-active,frame_005942.PNG
positive-deactive,positive-active,frame_005943.PNG
positive-active,positive-deactive,frame_005957.PNG
positive-active,positive-deactive,frame_005958.PNG
positive-active,positive-deactive,frame_005959.PNG
positive-active,positive-deactive,frame_005960.PNG
positive-active,positive-deactive,frame_005961.PNG
positive-active,positive-active,frame_005968.PNG
positive-active,positive-active,frame_005969.PNG
positive-active,positive-active,frame_005970.PNG
positive-active,positive-active,frame_005971.PNG
positive-active,positive-active,frame_005972.PNG
positive-active,positive-active,frame_005973.PNG
positive-active,positive-active,frame_005974.PNG
positive-active,positive-active,frame_005975.PNG
positive-active,positive-active,frame_005976.PNG
positive-active,positive-active,frame_005977.PNG
positive-active,positive-active,frame_005978.PNG
positive-active,positive-active,frame_005979.PNG
positive-active,positive-active,frame_005980.PNG
positive-active,positive-active,frame_005981.PNG
positive-active,positive-active,frame_005982.PNG
positive-active,positive-active,frame_005983.PNG
positive-active,positive-active,frame_005984.PNG
positive-active,positive-active,frame_005985.PNG
positive-active,positive-active,frame_005986.PNG
positive-active,positive-active,frame_005987.PNG
positive-active,positive-active,frame_005988.PNG
positive-active,positive-active,frame_005989.PNG
positive-active,positive-active,frame_005990.PNG
positive-active,positive-active,frame_005991.PNG
positive-active,positive-active,frame_005992.PNG
positive-active,positive-active,frame_005993.PNG
positive-active,positive-active,frame_005994.PNG
positive-active,positive-active,frame_005995.PNG
positive-active,positive-active,frame_005996.PNG
positive-active,positive-active,frame_005997.PNG
positive-active,positive-active,frame_005998.PNG
positive-active,positive-active,frame_005999.PNG
