data,psy,img
positive-active,positive-active,frame_005065.PNG
positive-active,positive-active,frame_005066.PNG
positive-active,positive-active,frame_005067.PNG
positive-active,positive-active,frame_005068.PNG
positive-active,positive-active,frame_005069.PNG
positive-active,positive-active,frame_005070.PNG
positive-active,positive-active,frame_005071.PNG
positive-active,positive-active,frame_005072.PNG
positive-active,positive-active,frame_005073.PNG
positive-active,positive-active,frame_005074.PNG
positive-active,positive-active,frame_005075.PNG
positive-active,positive-active,frame_005076.PNG
positive-active,positive-active,frame_005077.PNG
positive-active,positive-active,frame_005078.PNG
positive-active,positive-active,frame_005079.PNG
positive-active,positive-active,frame_005080.PNG
positive-deactive,positive-active,frame_005081.PNG
positive-deactive,positive-active,frame_005082.PNG
positive-deactive,positive-active,frame_005083.PNG
positive-deactive,positive-active,frame_005084.PNG
positive-deactive,positive-active,frame_005085.PNG
positive-deactive,positive-active,frame_005086.PNG
positive-deactive,positive-active,frame_005087.PNG
positive-deactive,positive-active,frame_005088.PNG
positive-active,positive-active,frame_005089.PNG
positive-active,positive-active,frame_005090.PNG
positive-active,positive-active,frame_005091.PNG
positive-active,positive-deactive,frame_005092.PNG
positive-active,positive-deactive,frame_005093.PNG
positive-active,positive-deactive,frame_005094.PNG
positive-active,positive-deactive,frame_005095.PNG
positive-active,positive-deactive,frame_005096.PNG
positive-active,positive-deactive,frame_005097.PNG
positive-active,positive-deactive,frame_005098.PNG
positive-active,positive-deactive,frame_005099.PNG
positive-deactive,positive-deactive,frame_005100.PNG
negative-active,positive-deactive,frame_005104.PNG
negative-active,positive-deactive,frame_005105.PNG
negative-active,positive-deactive,frame_005106.PNG
negative-active,positive-deactive,frame_005107.PNG
negative-active,positive-deactive,frame_005108.PNG
negative-active,positive-deactive,frame_005109.PNG
positive-active,positive-deactive,frame_005110.PNG
negative-active,positive-deactive,frame_005111.PNG
negative-active,positive-deactive,frame_005112.PNG
negative-active,positive-deactive,frame_005113.PNG
negative-active,positive-deactive,frame_005114.PNG
positive-active,positive-deactive,frame_005129.PNG
positive-active,positive-deactive,frame_005130.PNG
positive-active,positive-deactive,frame_005131.PNG
positive-active,positive-deactive,frame_005132.PNG
positive-active,positive-deactive,frame_005133.PNG
positive-active,positive-deactive,frame_005134.PNG
positive-active,positive-deactive,frame_005135.PNG
positive-active,positive-deactive,frame_005136.PNG
positive-active,positive-deactive,frame_005137.PNG
positive-active,positive-deactive,frame_005138.PNG
positive-active,positive-deactive,frame_005139.PNG
positive-active,positive-deactive,frame_005140.PNG
positive-active,positive-deactive,frame_005141.PNG
positive-active,positive-deactive,frame_005142.PNG
positive-active,positive-deactive,frame_005143.PNG
positive-active,positive-deactive,frame_005144.PNG
positive-active,positive-deactive,frame_005145.PNG
positive-active,positive-deactive,frame_005146.PNG
positive-active,positive-deactive,frame_005147.PNG
positive-active,positive-deactive,frame_005148.PNG
positive-active,positive-deactive,frame_005149.PNG
positive-active,positive-deactive,frame_005150.PNG
positive-active,positive-deactive,frame_005159.PNG
positive-active,positive-deactive,frame_005160.PNG
positive-active,positive-deactive,frame_005161.PNG
positive-active,positive-deactive,frame_005162.PNG
positive-active,positive-deactive,frame_005163.PNG
positive-active,positive-deactive,frame_005164.PNG
positive-active,positive-deactive,frame_005165.PNG
positive-active,positive-deactive,frame_005166.PNG
positive-active,positive-deactive,frame_005167.PNG
positive-active,positive-deactive,frame_005168.PNG
positive-active,positive-deactive,frame_005169.PNG
positive-active,positive-deactive,frame_005170.PNG
positive-active,positive-deactive,frame_005186.PNG
positive-active,positive-deactive,frame_005187.PNG
positive-active,positive-deactive,frame_005192.PNG
positive-active,positive-deactive,frame_005193.PNG
positive-active,positive-deactive,frame_005194.PNG
positive-active,positive-deactive,frame_005195.PNG
positive-active,positive-deactive,frame_005196.PNG
positive-deactive,positive-deactive,frame_005197.PNG
positive-deactive,positive-deactive,frame_005198.PNG
positive-deactive,positive-deactive,frame_005199.PNG
positive-deactive,positive-deactive,frame_005200.PNG
positive-active,positive-deactive,frame_005201.PNG
positive-active,positive-deactive,frame_005202.PNG
positive-active,positive-deactive,frame_005203.PNG
positive-active,positive-deactive,frame_005204.PNG
positive-active,positive-deactive,frame_005205.PNG
positive-active,positive-deactive,frame_005206.PNG
positive-active,positive-deactive,frame_005207.PNG
positive-active,positive-active,frame_005208.PNG
positive-active,positive-active,frame_005209.PNG
positive-active,positive-active,frame_005210.PNG
positive-active,positive-active,frame_005211.PNG
positive-active,positive-active,frame_005212.PNG
positive-active,positive-active,frame_005213.PNG
positive-active,positive-active,frame_005214.PNG
positive-active,positive-active,frame_005215.PNG
positive-active,positive-active,frame_005216.PNG
positive-active,positive-active,frame_005217.PNG
positive-active,positive-active,frame_005218.PNG
positive-active,positive-active,frame_005219.PNG
positive-active,positive-active,frame_005220.PNG
positive-active,positive-active,frame_005221.PNG
positive-active,positive-active,frame_005222.PNG
positive-active,positive-active,frame_005223.PNG
positive-active,positive-active,frame_005224.PNG
positive-active,positive-active,frame_005225.PNG
positive-active,positive-active,frame_005226.PNG
positive-active,positive-active,frame_005227.PNG
positive-active,positive-active,frame_005228.PNG
positive-active,positive-active,frame_005229.PNG
positive-active,positive-active,frame_005230.PNG
positive-active,positive-active,frame_005231.PNG
positive-active,positive-active,frame_005232.PNG
positive-active,positive-deactive,frame_005239.PNG
positive-active,positive-deactive,frame_005240.PNG
positive-active,positive-deactive,frame_005241.PNG
positive-active,positive-deactive,frame_005242.PNG
positive-active,positive-active,frame_005243.PNG
positive-active,positive-active,frame_005244.PNG
positive-active,positive-active,frame_005245.PNG
positive-active,positive-active,frame_005246.PNG
positive-active,positive-active,frame_005247.PNG
positive-active,positive-active,frame_005248.PNG
positive-active,positive-active,frame_005249.PNG
positive-active,positive-active,frame_005250.PNG
positive-active,positive-active,frame_005251.PNG
positive-active,positive-active,frame_005252.PNG
positive-active,positive-active,frame_005253.PNG
positive-active,positive-active,frame_005254.PNG
positive-active,positive-active,frame_005255.PNG
positive-active,positive-active,frame_005256.PNG
positive-active,positive-active,frame_005257.PNG
positive-active,positive-deactive,frame_005258.PNG
positive-active,positive-deactive,frame_005259.PNG
positive-active,positive-deactive,frame_005260.PNG
positive-active,positive-deactive,frame_005261.PNG
positive-active,positive-deactive,frame_005262.PNG
positive-active,positive-deactive,frame_005263.PNG
positive-active,positive-deactive,frame_005264.PNG
positive-active,positive-deactive,frame_005265.PNG
positive-active,positive-deactive,frame_005266.PNG
positive-active,positive-deactive,frame_005267.PNG
positive-active,positive-deactive,frame_005268.PNG
positive-active,positive-deactive,frame_005269.PNG
positive-active,positive-deactive,frame_005270.PNG
positive-active,positive-deactive,frame_005271.PNG
positive-active,positive-deactive,frame_005272.PNG
positive-active,positive-deactive,frame_005273.PNG
positive-active,positive-deactive,frame_005274.PNG
positive-active,positive-deactive,frame_005275.PNG
positive-active,positive-deactive,frame_005276.PNG
positive-active,positive-deactive,frame_005277.PNG
positive-active,positive-deactive,frame_005278.PNG
positive-active,positive-deactive,frame_005279.PNG
positive-active,positive-deactive,frame_005280.PNG
positive-active,positive-deactive,frame_005281.PNG
positive-active,positive-deactive,frame_005282.PNG
positive-active,positive-deactive,frame_005283.PNG
positive-active,positive-deactive,frame_005284.PNG
positive-active,positive-deactive,frame_005285.PNG
positive-active,positive-deactive,frame_005286.PNG
positive-active,positive-deactive,frame_005287.PNG
positive-active,positive-deactive,frame_005288.PNG
positive-active,positive-deactive,frame_005289.PNG
positive-active,positive-deactive,frame_005290.PNG
positive-active,positive-deactive,frame_005291.PNG
positive-active,positive-deactive,frame_005292.PNG
positive-active,positive-deactive,frame_005293.PNG
positive-active,positive-active,frame_005294.PNG
positive-active,positive-active,frame_005295.PNG
positive-active,positive-active,frame_005296.PNG
positive-active,positive-active,frame_005297.PNG
negative-deactive,neutral,frame_005332.PNG
negative-deactive,neutral,frame_005333.PNG
negative-deactive,positive-deactive,frame_005341.PNG
negative-deactive,positive-deactive,frame_005342.PNG
negative-deactive,positive-deactive,frame_005343.PNG
negative-deactive,positive-deactive,frame_005344.PNG
negative-deactive,positive-deactive,frame_005345.PNG
negative-deactive,positive-deactive,frame_005346.PNG
negative-deactive,positive-deactive,frame_005347.PNG
negative-deactive,positive-deactive,frame_005348.PNG
negative-deactive,positive-deactive,frame_005349.PNG
negative-deactive,positive-deactive,frame_005350.PNG
negative-deactive,positive-deactive,frame_005351.PNG
negative-deactive,positive-deactive,frame_005352.PNG
negative-deactive,positive-deactive,frame_005353.PNG
negative-deactive,positive-deactive,frame_005354.PNG
negative-deactive,positive-deactive,frame_005355.PNG
negative-deactive,positive-deactive,frame_005356.PNG
negative-deactive,positive-deactive,frame_005357.PNG
negative-deactive,positive-deactive,frame_005358.PNG
negative-deactive,positive-deactive,frame_005359.PNG
negative-deactive,positive-deactive,frame_005360.PNG
negative-deactive,positive-deactive,frame_005361.PNG
negative-deactive,positive-deactive,frame_005362.PNG
negative-deactive,positive-deactive,frame_005363.PNG
negative-deactive,positive-deactive,frame_005364.PNG
negative-deactive,positive-deactive,frame_005365.PNG
negative-deactive,positive-deactive,frame_005366.PNG
negative-deactive,positive-deactive,frame_005367.PNG
negative-deactive,positive-deactive,frame_005368.PNG
negative-deactive,positive-deactive,frame_005369.PNG
negative-deactive,positive-deactive,frame_005370.PNG
negative-deactive,positive-deactive,frame_005371.PNG
negative-deactive,positive-deactive,frame_005372.PNG
negative-deactive,positive-deactive,frame_005373.PNG
negative-deactive,positive-deactive,frame_005374.PNG
negative-deactive,positive-deactive,frame_005375.PNG
negative-deactive,positive-deactive,frame_005376.PNG
negative-deactive,positive-deactive,frame_005377.PNG
negative-deactive,positive-deactive,frame_005378.PNG
negative-deactive,positive-deactive,frame_005379.PNG
negative-deactive,positive-deactive,frame_005380.PNG
negative-deactive,positive-deactive,frame_005381.PNG
negative-deactive,positive-deactive,frame_005382.PNG
negative-deactive,positive-deactive,frame_005383.PNG
negative-deactive,positive-deactive,frame_005384.PNG
negative-deactive,positive-deactive,frame_005385.PNG
negative-deactive,positive-deactive,frame_005386.PNG
negative-deactive,positive-deactive,frame_005387.PNG
negative-deactive,positive-deactive,frame_005388.PNG
negative-deactive,positive-deactive,frame_005389.PNG
negative-deactive,positive-deactive,frame_005390.PNG
negative-deactive,positive-deactive,frame_005391.PNG
negative-deactive,positive-deactive,frame_005392.PNG
negative-deactive,positive-deactive,frame_005393.PNG
negative-deactive,positive-active,frame_005394.PNG
positive-active,positive-active,frame_005395.PNG
positive-active,positive-active,frame_005396.PNG
negative-deactive,positive-deactive,frame_005402.PNG
negative-deactive,positive-deactive,frame_005403.PNG
negative-deactive,positive-deactive,frame_005404.PNG
negative-deactive,positive-deactive,frame_005405.PNG
negative-active,positive-active,frame_005419.PNG
negative-active,positive-active,frame_005420.PNG
negative-active,positive-active,frame_005421.PNG
negative-active,positive-active,frame_005422.PNG
negative-active,positive-active,frame_005423.PNG
negative-active,positive-active,frame_005424.PNG
negative-active,positive-active,frame_005425.PNG
negative-active,positive-active,frame_005426.PNG
negative-active,positive-active,frame_005427.PNG
negative-active,positive-active,frame_005428.PNG
negative-active,positive-active,frame_005429.PNG
negative-active,positive-active,frame_005430.PNG
negative-active,positive-deactive,frame_005438.PNG
negative-active,positive-deactive,frame_005439.PNG
negative-active,positive-deactive,frame_005440.PNG
negative-active,positive-active,frame_005441.PNG
negative-active,positive-active,frame_005442.PNG
negative-active,positive-active,frame_005443.PNG
negative-deactive,positive-deactive,frame_005470.PNG
negative-deactive,positive-deactive,frame_005471.PNG
negative-deactive,positive-deactive,frame_005472.PNG
negative-deactive,positive-deactive,frame_005473.PNG
negative-deactive,positive-deactive,frame_005474.PNG
negative-deactive,positive-deactive,frame_005475.PNG
negative-deactive,positive-deactive,frame_005476.PNG
negative-deactive,positive-deactive,frame_005477.PNG
negative-deactive,positive-deactive,frame_005478.PNG
negative-deactive,positive-deactive,frame_005479.PNG
negative-deactive,positive-deactive,frame_005480.PNG
negative-deactive,positive-deactive,frame_005481.PNG
negative-deactive,positive-deactive,frame_005482.PNG
negative-deactive,positive-deactive,frame_005483.PNG
negative-deactive,positive-deactive,frame_005484.PNG
negative-deactive,positive-deactive,frame_005485.PNG
negative-deactive,positive-deactive,frame_005496.PNG
negative-deactive,positive-deactive,frame_005497.PNG
negative-deactive,negative-deactive,frame_005498.PNG
negative-deactive,negative-deactive,frame_005499.PNG
negative-deactive,negative-deactive,frame_005500.PNG
negative-deactive,negative-deactive,frame_005501.PNG
negative-deactive,negative-deactive,frame_005502.PNG
negative-deactive,negative-deactive,frame_005503.PNG
negative-deactive,negative-deactive,frame_005513.PNG
negative-deactive,negative-deactive,frame_005514.PNG
negative-deactive,negative-deactive,frame_005515.PNG
negative-deactive,negative-deactive,frame_005516.PNG
negative-deactive,negative-deactive,frame_005517.PNG
negative-deactive,negative-deactive,frame_005518.PNG
negative-deactive,negative-deactive,frame_005519.PNG
negative-deactive,negative-deactive,frame_005520.PNG
negative-deactive,negative-deactive,frame_005521.PNG
negative-deactive,negative-deactive,frame_005522.PNG
negative-deactive,negative-deactive,frame_005523.PNG
negative-deactive,negative-deactive,frame_005524.PNG
negative-deactive,negative-deactive,frame_005525.PNG
negative-deactive,negative-deactive,frame_005526.PNG
negative-deactive,negative-deactive,frame_005527.PNG
negative-deactive,negative-deactive,frame_005533.PNG
negative-deactive,negative-deactive,frame_005534.PNG
negative-active,negative-deactive,frame_005535.PNG
negative-active,negative-deactive,frame_005536.PNG
negative-active,negative-deactive,frame_005537.PNG
negative-active,negative-deactive,frame_005538.PNG
negative-active,positive-deactive,frame_005539.PNG
negative-active,positive-deactive,frame_005540.PNG
negative-active,positive-deactive,frame_005541.PNG
negative-active,positive-deactive,frame_005542.PNG
negative-active,positive-deactive,frame_005543.PNG
negative-deactive,neutral,frame_005550.PNG
negative-deactive,positive-deactive,frame_005553.PNG
negative-deactive,positive-deactive,frame_005554.PNG
negative-deactive,positive-deactive,frame_005555.PNG
negative-deactive,positive-deactive,frame_005556.PNG
negative-deactive,positive-deactive,frame_005557.PNG
negative-deactive,negative-deactive,frame_005566.PNG
negative-deactive,positive-deactive,frame_005567.PNG
negative-deactive,positive-deactive,frame_005568.PNG
negative-deactive,positive-deactive,frame_005569.PNG
negative-deactive,positive-deactive,frame_005570.PNG
negative-deactive,positive-deactive,frame_005571.PNG
negative-deactive,positive-deactive,frame_005572.PNG
negative-deactive,negative-deactive,frame_005573.PNG
negative-active,negative-deactive,frame_005574.PNG
negative-active,negative-deactive,frame_005575.PNG
negative-active,neutral,frame_005576.PNG
negative-active,neutral,frame_005577.PNG
negative-active,neutral,frame_005578.PNG
negative-active,negative-deactive,frame_005579.PNG
negative-deactive,neutral,frame_005580.PNG
negative-deactive,neutral,frame_005581.PNG
negative-active,negative-deactive,frame_005590.PNG
negative-active,negative-deactive,frame_005591.PNG
negative-active,negative-deactive,frame_005592.PNG
negative-active,negative-deactive,frame_005593.PNG
negative-active,negative-deactive,frame_005594.PNG
negative-active,negative-deactive,frame_005595.PNG
negative-active,negative-deactive,frame_005596.PNG
negative-active,negative-deactive,frame_005597.PNG
negative-active,negative-deactive,frame_005598.PNG
negative-active,negative-deactive,frame_005599.PNG
negative-active,negative-deactive,frame_005600.PNG
negative-active,negative-deactive,frame_005601.PNG
negative-deactive,negative-deactive,frame_005922.PNG
negative-deactive,negative-deactive,frame_005923.PNG
negative-deactive,negative-deactive,frame_005928.PNG
negative-deactive,negative-deactive,frame_005929.PNG
negative-deactive,negative-deactive,frame_005930.PNG
negative-deactive,negative-deactive,frame_005931.PNG
negative-deactive,negative-deactive,frame_005932.PNG
negative-deactive,negative-deactive,frame_005933.PNG
negative-deactive,negative-deactive,frame_005934.PNG
negative-deactive,negative-deactive,frame_005935.PNG
negative-deactive,negative-deactive,frame_005936.PNG
negative-deactive,negative-deactive,frame_005939.PNG
negative-deactive,negative-deactive,frame_005940.PNG
negative-deactive,negative-deactive,frame_005941.PNG
negative-deactive,negative-deactive,frame_005942.PNG
negative-deactive,negative-deactive,frame_005943.PNG
negative-deactive,negative-deactive,frame_005944.PNG
negative-deactive,negative-deactive,frame_005945.PNG
negative-deactive,negative-deactive,frame_005954.PNG
negative-deactive,negative-deactive,frame_005996.PNG
negative-deactive,negative-deactive,frame_005997.PNG
negative-deactive,negative-deactive,frame_005998.PNG
negative-deactive,negative-deactive,frame_006006.PNG
negative-deactive,negative-deactive,frame_006007.PNG
negative-deactive,negative-deactive,frame_006008.PNG
negative-deactive,negative-deactive,frame_006009.PNG
negative-deactive,negative-deactive,frame_006010.PNG
negative-deactive,negative-deactive,frame_006091.PNG
negative-deactive,negative-deactive,frame_006092.PNG
negative-deactive,negative-deactive,frame_006093.PNG
negative-deactive,negative-deactive,frame_006151.PNG
negative-deactive,negative-deactive,frame_006152.PNG
negative-deactive,negative-deactive,frame_006153.PNG
negative-deactive,negative-deactive,frame_006217.PNG
negative-deactive,negative-deactive,frame_006218.PNG
negative-deactive,negative-deactive,frame_006219.PNG
negative-deactive,negative-deactive,frame_006229.PNG
negative-deactive,negative-deactive,frame_006230.PNG
negative-deactive,negative-deactive,frame_006231.PNG
negative-deactive,negative-deactive,frame_006232.PNG
negative-deactive,negative-deactive,frame_006233.PNG
negative-deactive,negative-deactive,frame_006234.PNG
negative-deactive,negative-deactive,frame_006235.PNG
negative-deactive,negative-deactive,frame_006236.PNG
negative-deactive,negative-deactive,frame_006237.PNG
negative-deactive,negative-deactive,frame_006238.PNG
negative-deactive,negative-deactive,frame_006239.PNG
negative-deactive,negative-deactive,frame_006240.PNG
negative-deactive,negative-deactive,frame_006241.PNG
negative-deactive,negative-deactive,frame_006242.PNG
negative-deactive,negative-deactive,frame_006243.PNG
negative-deactive,negative-deactive,frame_006244.PNG
negative-deactive,negative-deactive,frame_006245.PNG
negative-active,negative-deactive,frame_006253.PNG
negative-active,negative-deactive,frame_006254.PNG
negative-active,negative-deactive,frame_006255.PNG
positive-active,negative-deactive,frame_006256.PNG
positive-active,negative-deactive,frame_006262.PNG
positive-active,negative-deactive,frame_006263.PNG
positive-active,negative-deactive,frame_006264.PNG
positive-active,negative-deactive,frame_006265.PNG
positive-active,negative-deactive,frame_006266.PNG
positive-active,negative-deactive,frame_006267.PNG
positive-active,negative-deactive,frame_006268.PNG
positive-active,positive-deactive,frame_006269.PNG
positive-active,positive-deactive,frame_006270.PNG
positive-active,positive-deactive,frame_006271.PNG
positive-active,positive-deactive,frame_006272.PNG
negative-deactive,neutral,frame_006273.PNG
negative-deactive,neutral,frame_006274.PNG
negative-deactive,neutral,frame_006275.PNG
negative-deactive,neutral,frame_006276.PNG
negative-deactive,neutral,frame_006277.PNG
negative-deactive,neutral,frame_006278.PNG
negative-deactive,neutral,frame_006279.PNG
negative-deactive,neutral,frame_006280.PNG
negative-deactive,neutral,frame_006281.PNG
negative-deactive,neutral,frame_006282.PNG
negative-deactive,neutral,frame_006283.PNG
negative-deactive,neutral,frame_006284.PNG
negative-deactive,neutral,frame_006285.PNG
negative-deactive,neutral,frame_006286.PNG
negative-deactive,neutral,frame_006287.PNG
negative-deactive,neutral,frame_006288.PNG
negative-deactive,neutral,frame_006289.PNG
negative-deactive,neutral,frame_006290.PNG
negative-deactive,neutral,frame_006291.PNG
negative-active,neutral,frame_006292.PNG
negative-active,neutral,frame_006293.PNG
negative-active,neutral,frame_006294.PNG
negative-active,positive-deactive,frame_006295.PNG
positive-active,positive-deactive,frame_006297.PNG
positive-active,positive-deactive,frame_006298.PNG
positive-active,positive-deactive,frame_006299.PNG
positive-active,positive-deactive,frame_006300.PNG
negative-deactive,negative-deactive,frame_006316.PNG
negative-deactive,negative-deactive,frame_006317.PNG
negative-deactive,negative-deactive,frame_006318.PNG
negative-deactive,negative-deactive,frame_006319.PNG
negative-deactive,negative-deactive,frame_006320.PNG
negative-deactive,negative-deactive,frame_006321.PNG
negative-deactive,negative-deactive,frame_006322.PNG
negative-active,negative-deactive,frame_006378.PNG
negative-active,negative-deactive,frame_006379.PNG
negative-active,negative-deactive,frame_006380.PNG
negative-active,negative-deactive,frame_006381.PNG
negative-active,negative-deactive,frame_006382.PNG
negative-active,negative-deactive,frame_006383.PNG
negative-active,negative-deactive,frame_006384.PNG
negative-active,negative-deactive,frame_006385.PNG
negative-active,negative-deactive,frame_006386.PNG
negative-active,negative-deactive,frame_006387.PNG
negative-active,negative-deactive,frame_006388.PNG
negative-deactive,negative-deactive,frame_006396.PNG
negative-deactive,negative-deactive,frame_006397.PNG
negative-deactive,negative-deactive,frame_006398.PNG
negative-deactive,negative-deactive,frame_006399.PNG
negative-deactive,negative-deactive,frame_006400.PNG
negative-deactive,negative-deactive,frame_006401.PNG
negative-deactive,negative-deactive,frame_006402.PNG
negative-deactive,negative-deactive,frame_006403.PNG
negative-deactive,negative-deactive,frame_006404.PNG
negative-deactive,negative-deactive,frame_006405.PNG
negative-deactive,negative-deactive,frame_006406.PNG
negative-deactive,negative-deactive,frame_006407.PNG
negative-deactive,negative-deactive,frame_006408.PNG
negative-deactive,negative-deactive,frame_006418.PNG
negative-deactive,negative-deactive,frame_006419.PNG
negative-deactive,negative-deactive,frame_006420.PNG
negative-deactive,negative-deactive,frame_006421.PNG
negative-deactive,negative-deactive,frame_006422.PNG
negative-deactive,negative-deactive,frame_006423.PNG
negative-deactive,negative-deactive,frame_006424.PNG
negative-deactive,negative-deactive,frame_006425.PNG
negative-deactive,negative-deactive,frame_006426.PNG
negative-deactive,negative-deactive,frame_006433.PNG
negative-deactive,negative-deactive,frame_006434.PNG
negative-deactive,negative-deactive,frame_006435.PNG
negative-deactive,negative-deactive,frame_006436.PNG
negative-deactive,negative-deactive,frame_006437.PNG
negative-deactive,negative-deactive,frame_006438.PNG
negative-deactive,negative-deactive,frame_006439.PNG
negative-deactive,negative-deactive,frame_006440.PNG
negative-deactive,negative-deactive,frame_006441.PNG
negative-deactive,negative-deactive,frame_006442.PNG
negative-deactive,negative-deactive,frame_006453.PNG
negative-deactive,negative-deactive,frame_006454.PNG
negative-deactive,negative-deactive,frame_006455.PNG
negative-deactive,negative-deactive,frame_006456.PNG
negative-deactive,negative-deactive,frame_006457.PNG
negative-deactive,negative-deactive,frame_006458.PNG
negative-deactive,negative-deactive,frame_006459.PNG
negative-deactive,negative-deactive,frame_006460.PNG
negative-deactive,negative-deactive,frame_006461.PNG
negative-deactive,negative-deactive,frame_006462.PNG
negative-deactive,negative-deactive,frame_006463.PNG
negative-deactive,negative-deactive,frame_006464.PNG
negative-deactive,negative-deactive,frame_006465.PNG
negative-deactive,negative-deactive,frame_006466.PNG
negative-deactive,negative-deactive,frame_006467.PNG
negative-deactive,negative-deactive,frame_006468.PNG
negative-deactive,negative-deactive,frame_006469.PNG
negative-deactive,negative-deactive,frame_006470.PNG
negative-deactive,negative-deactive,frame_006471.PNG
negative-deactive,negative-deactive,frame_006472.PNG
negative-deactive,negative-deactive,frame_006473.PNG
negative-deactive,negative-deactive,frame_006474.PNG
negative-deactive,negative-deactive,frame_006475.PNG
negative-deactive,negative-deactive,frame_006482.PNG
negative-deactive,negative-deactive,frame_006483.PNG
negative-deactive,negative-deactive,frame_006484.PNG
negative-deactive,negative-deactive,frame_006485.PNG
negative-deactive,negative-deactive,frame_006486.PNG
negative-deactive,negative-deactive,frame_006487.PNG
negative-deactive,negative-deactive,frame_006488.PNG
negative-deactive,negative-deactive,frame_006489.PNG
negative-deactive,negative-deactive,frame_006490.PNG
negative-deactive,negative-deactive,frame_006491.PNG
negative-deactive,negative-deactive,frame_006492.PNG
negative-deactive,negative-deactive,frame_006493.PNG
negative-deactive,negative-deactive,frame_006494.PNG
negative-deactive,negative-deactive,frame_006495.PNG
negative-deactive,negative-deactive,frame_006496.PNG
negative-deactive,negative-deactive,frame_006497.PNG
negative-deactive,negative-deactive,frame_006498.PNG
negative-deactive,negative-deactive,frame_006499.PNG
negative-deactive,negative-deactive,frame_006500.PNG
negative-deactive,negative-deactive,frame_006501.PNG
negative-deactive,negative-deactive,frame_006502.PNG
negative-deactive,negative-deactive,frame_006503.PNG
negative-deactive,negative-deactive,frame_006504.PNG
negative-deactive,negative-deactive,frame_006505.PNG
negative-deactive,negative-deactive,frame_006506.PNG
negative-deactive,negative-deactive,frame_006507.PNG
negative-deactive,negative-active,frame_006514.PNG
negative-deactive,negative-active,frame_006515.PNG
negative-deactive,negative-active,frame_006516.PNG
negative-deactive,negative-active,frame_006517.PNG
negative-deactive,negative-active,frame_006518.PNG
negative-deactive,negative-active,frame_006519.PNG
negative-deactive,negative-active,frame_006520.PNG
negative-deactive,negative-active,frame_006521.PNG
negative-deactive,negative-active,frame_006522.PNG
negative-deactive,negative-active,frame_006523.PNG
negative-deactive,negative-active,frame_006524.PNG
negative-deactive,negative-active,frame_006525.PNG
negative-deactive,negative-active,frame_006526.PNG
negative-deactive,negative-active,frame_006527.PNG
negative-deactive,negative-active,frame_006528.PNG
negative-deactive,negative-active,frame_006529.PNG
negative-deactive,negative-active,frame_006530.PNG
negative-deactive,negative-active,frame_006531.PNG
negative-deactive,negative-active,frame_006532.PNG
negative-deactive,negative-active,frame_006533.PNG
negative-deactive,negative-active,frame_006534.PNG
negative-deactive,negative-deactive,frame_006536.PNG
negative-deactive,negative-deactive,frame_006537.PNG
negative-deactive,negative-deactive,frame_006538.PNG
negative-deactive,negative-deactive,frame_006541.PNG
negative-deactive,negative-deactive,frame_006542.PNG
negative-deactive,negative-deactive,frame_006543.PNG
negative-deactive,negative-deactive,frame_006544.PNG
negative-deactive,negative-deactive,frame_006545.PNG
negative-deactive,negative-deactive,frame_006546.PNG
negative-deactive,negative-deactive,frame_006547.PNG
negative-deactive,negative-deactive,frame_006548.PNG
negative-deactive,negative-deactive,frame_006549.PNG
negative-deactive,negative-deactive,frame_006550.PNG
negative-deactive,negative-deactive,frame_006551.PNG
negative-deactive,negative-deactive,frame_006552.PNG
negative-deactive,negative-deactive,frame_006553.PNG
negative-deactive,negative-deactive,frame_006554.PNG
negative-deactive,negative-deactive,frame_006555.PNG
negative-deactive,negative-deactive,frame_006556.PNG
negative-deactive,negative-deactive,frame_006557.PNG
negative-deactive,negative-deactive,frame_006558.PNG
negative-deactive,negative-deactive,frame_006559.PNG
negative-deactive,negative-deactive,frame_006560.PNG
negative-deactive,negative-deactive,frame_006561.PNG
negative-deactive,negative-deactive,frame_006562.PNG
negative-deactive,negative-deactive,frame_006563.PNG
negative-deactive,negative-deactive,frame_006564.PNG
negative-deactive,negative-deactive,frame_006565.PNG
negative-deactive,negative-deactive,frame_006566.PNG
negative-deactive,negative-deactive,frame_006567.PNG
negative-deactive,negative-deactive,frame_006568.PNG
negative-deactive,negative-deactive,frame_006569.PNG
negative-deactive,negative-deactive,frame_006570.PNG
negative-deactive,negative-deactive,frame_006571.PNG
negative-deactive,negative-deactive,frame_006572.PNG
negative-deactive,negative-deactive,frame_006573.PNG
negative-deactive,negative-deactive,frame_006574.PNG
negative-deactive,negative-deactive,frame_006575.PNG
negative-deactive,negative-deactive,frame_006576.PNG
negative-deactive,negative-deactive,frame_006577.PNG
negative-deactive,negative-deactive,frame_006578.PNG
negative-deactive,negative-deactive,frame_006579.PNG
negative-deactive,negative-deactive,frame_006580.PNG
negative-deactive,negative-deactive,frame_006581.PNG
negative-deactive,negative-deactive,frame_006582.PNG
negative-deactive,negative-deactive,frame_006583.PNG
negative-deactive,negative-deactive,frame_006584.PNG
negative-deactive,negative-deactive,frame_006585.PNG
negative-deactive,negative-deactive,frame_006586.PNG
negative-deactive,negative-deactive,frame_006587.PNG
negative-deactive,negative-deactive,frame_006594.PNG
negative-active,negative-deactive,frame_006596.PNG
negative-active,negative-deactive,frame_006597.PNG
negative-active,negative-deactive,frame_006598.PNG
negative-active,negative-deactive,frame_006599.PNG
