data,psy,img
positive-active,negative-deactive,frame_002408.PNG
positive-active,negative-deactive,frame_002409.PNG
positive-active,negative-deactive,frame_002410.PNG
positive-active,negative-deactive,frame_002411.PNG
positive-active,negative-deactive,frame_002412.PNG
positive-active,negative-deactive,frame_002413.PNG
positive-active,negative-deactive,frame_002414.PNG
positive-active,negative-deactive,frame_002415.PNG
positive-active,negative-deactive,frame_002416.PNG
positive-active,negative-deactive,frame_002417.PNG
positive-active,negative-deactive,frame_002418.PNG
positive-active,negative-deactive,frame_002419.PNG
positive-active,negative-deactive,frame_002420.PNG
positive-active,negative-deactive,frame_002421.PNG
positive-active,negative-deactive,frame_002422.PNG
positive-active,negative-deactive,frame_002423.PNG
positive-active,negative-deactive,frame_002424.PNG
positive-active,negative-deactive,frame_002425.PNG
positive-active,negative-deactive,frame_002426.PNG
positive-active,negative-deactive,frame_002427.PNG
positive-active,negative-deactive,frame_002428.PNG
positive-active,negative-deactive,frame_002429.PNG
positive-active,negative-deactive,frame_002430.PNG
positive-active,negative-deactive,frame_002431.PNG
positive-active,negative-deactive,frame_002432.PNG
positive-active,negative-deactive,frame_002433.PNG
positive-active,negative-deactive,frame_002434.PNG
positive-active,negative-deactive,frame_002435.PNG
positive-active,negative-deactive,frame_002436.PNG
positive-active,negative-deactive,frame_002437.PNG
positive-active,negative-deactive,frame_002438.PNG
positive-active,negative-deactive,frame_002439.PNG
positive-active,negative-deactive,frame_002440.PNG
positive-active,negative-deactive,frame_002441.PNG
positive-active,negative-deactive,frame_002442.PNG
positive-active,negative-deactive,frame_002443.PNG
positive-active,negative-deactive,frame_002444.PNG
positive-active,negative-deactive,frame_002445.PNG
positive-active,negative-active,frame_002446.PNG
positive-active,negative-active,frame_002447.PNG
positive-active,negative-active,frame_002448.PNG
positive-active,negative-active,frame_002449.PNG
positive-active,negative-active,frame_002450.PNG
positive-active,negative-deactive,frame_002451.PNG
positive-active,negative-deactive,frame_002452.PNG
positive-active,negative-deactive,frame_002453.PNG
positive-active,negative-deactive,frame_002454.PNG
positive-active,negative-deactive,frame_002455.PNG
positive-active,negative-deactive,frame_002456.PNG
positive-active,negative-deactive,frame_002457.PNG
positive-active,negative-deactive,frame_002458.PNG
positive-active,negative-deactive,frame_002459.PNG
positive-active,negative-deactive,frame_002464.PNG
positive-active,negative-deactive,frame_002465.PNG
positive-active,negative-deactive,frame_002466.PNG
positive-active,negative-deactive,frame_002467.PNG
positive-active,negative-deactive,frame_002468.PNG
positive-active,negative-deactive,frame_002469.PNG
positive-active,negative-deactive,frame_002470.PNG
positive-active,negative-deactive,frame_002471.PNG
positive-active,negative-deactive,frame_002472.PNG
positive-active,negative-deactive,frame_002473.PNG
positive-deactive,negative-deactive,frame_002474.PNG
positive-deactive,neutral,frame_002475.PNG
positive-active,neutral,frame_002476.PNG
positive-active,neutral,frame_002477.PNG
positive-active,neutral,frame_002478.PNG
positive-active,neutral,frame_002479.PNG
positive-active,neutral,frame_002480.PNG
positive-active,neutral,frame_002481.PNG
positive-active,neutral,frame_002482.PNG
positive-active,neutral,frame_002483.PNG
positive-active,neutral,frame_002484.PNG
positive-active,neutral,frame_002485.PNG
positive-active,neutral,frame_002486.PNG
positive-active,neutral,frame_002487.PNG
positive-active,neutral,frame_002488.PNG
positive-active,negative-active,frame_002489.PNG
positive-active,negative-active,frame_002490.PNG
positive-active,negative-active,frame_002491.PNG
positive-active,negative-active,frame_002492.PNG
positive-active,negative-active,frame_002493.PNG
positive-active,negative-active,frame_002494.PNG
positive-active,negative-active,frame_002495.PNG
positive-active,negative-active,frame_002496.PNG
positive-active,negative-active,frame_002497.PNG
positive-active,negative-active,frame_002498.PNG
positive-active,negative-active,frame_002499.PNG
positive-active,negative-active,frame_002500.PNG
positive-active,negative-active,frame_002501.PNG
positive-active,negative-active,frame_002502.PNG
positive-active,negative-active,frame_002503.PNG
positive-active,negative-active,frame_002504.PNG
positive-active,negative-active,frame_002505.PNG
positive-active,negative-active,frame_002506.PNG
positive-active,negative-active,frame_002507.PNG
positive-active,negative-active,frame_002508.PNG
positive-active,negative-active,frame_002509.PNG
positive-active,neutral,frame_002510.PNG
positive-active,neutral,frame_002511.PNG
positive-active,neutral,frame_002512.PNG
positive-active,neutral,frame_002513.PNG
positive-active,neutral,frame_002514.PNG
positive-active,neutral,frame_002515.PNG
positive-active,negative-deactive,frame_002516.PNG
positive-active,negative-deactive,frame_002517.PNG
positive-active,negative-deactive,frame_002531.PNG
positive-active,negative-deactive,frame_002544.PNG
positive-active,negative-deactive,frame_002545.PNG
positive-active,negative-deactive,frame_002546.PNG
positive-active,negative-deactive,frame_002547.PNG
positive-active,negative-deactive,frame_002548.PNG
positive-active,negative-active,frame_002549.PNG
positive-active,negative-active,frame_002550.PNG
positive-active,negative-active,frame_002551.PNG
positive-active,negative-active,frame_002552.PNG
positive-active,negative-active,frame_002553.PNG
positive-active,negative-active,frame_002554.PNG
positive-active,negative-deactive,frame_002556.PNG
positive-active,negative-deactive,frame_002557.PNG
positive-active,negative-deactive,frame_002558.PNG
positive-active,negative-deactive,frame_002559.PNG
positive-active,negative-deactive,frame_002560.PNG
positive-active,negative-deactive,frame_002561.PNG
positive-active,negative-deactive,frame_002562.PNG
positive-active,negative-deactive,frame_002563.PNG
positive-active,negative-deactive,frame_002564.PNG
positive-active,negative-deactive,frame_002565.PNG
positive-active,negative-deactive,frame_002566.PNG
positive-active,neutral,frame_002567.PNG
positive-active,neutral,frame_002568.PNG
positive-active,neutral,frame_002569.PNG
positive-active,neutral,frame_002570.PNG
positive-active,neutral,frame_002571.PNG
positive-active,neutral,frame_002572.PNG
negative-deactive,neutral,frame_002573.PNG
negative-deactive,neutral,frame_002574.PNG
negative-deactive,neutral,frame_002575.PNG
negative-deactive,negative-deactive,frame_002576.PNG
negative-deactive,negative-deactive,frame_002577.PNG
negative-deactive,negative-deactive,frame_002578.PNG
negative-deactive,negative-deactive,frame_002579.PNG
negative-deactive,negative-deactive,frame_002580.PNG
negative-deactive,negative-deactive,frame_002581.PNG
negative-deactive,negative-deactive,frame_002582.PNG
negative-deactive,negative-deactive,frame_002583.PNG
negative-deactive,negative-deactive,frame_002584.PNG
negative-deactive,neutral,frame_002585.PNG
negative-deactive,neutral,frame_002586.PNG
negative-deactive,neutral,frame_002587.PNG
negative-deactive,neutral,frame_002588.PNG
negative-deactive,neutral,frame_002589.PNG
negative-deactive,neutral,frame_002590.PNG
negative-deactive,neutral,frame_002591.PNG
negative-deactive,neutral,frame_002592.PNG
negative-deactive,neutral,frame_002593.PNG
negative-deactive,negative-active,frame_002594.PNG
negative-deactive,negative-active,frame_002595.PNG
negative-deactive,negative-active,frame_002596.PNG
negative-deactive,negative-active,frame_002597.PNG
positive-deactive,negative-active,frame_002598.PNG
positive-deactive,negative-active,frame_002599.PNG
positive-deactive,negative-active,frame_002600.PNG
positive-deactive,negative-active,frame_002601.PNG
negative-active,negative-active,frame_002602.PNG
negative-active,negative-active,frame_002603.PNG
negative-active,negative-active,frame_002604.PNG
negative-active,negative-active,frame_002605.PNG
negative-active,negative-active,frame_002606.PNG
negative-active,neutral,frame_002607.PNG
negative-active,neutral,frame_002608.PNG
negative-active,neutral,frame_002609.PNG
negative-active,neutral,frame_002610.PNG
negative-active,neutral,frame_002611.PNG
negative-deactive,neutral,frame_002612.PNG
negative-deactive,neutral,frame_002613.PNG
negative-deactive,neutral,frame_002614.PNG
negative-active,neutral,frame_002615.PNG
negative-active,neutral,frame_002616.PNG
negative-active,neutral,frame_002617.PNG
positive-active,neutral,frame_002618.PNG
positive-active,neutral,frame_002619.PNG
positive-active,neutral,frame_002620.PNG
positive-active,neutral,frame_002621.PNG
positive-active,neutral,frame_002622.PNG
positive-active,neutral,frame_002623.PNG
positive-active,neutral,frame_002624.PNG
positive-active,negative-deactive,frame_002649.PNG
positive-active,negative-deactive,frame_002650.PNG
positive-active,negative-deactive,frame_002651.PNG
positive-active,negative-deactive,frame_002652.PNG
positive-active,negative-deactive,frame_002653.PNG
positive-active,negative-deactive,frame_002654.PNG
positive-active,negative-deactive,frame_002655.PNG
positive-active,positive-active,frame_002656.PNG
positive-deactive,positive-active,frame_002657.PNG
positive-deactive,positive-active,frame_002658.PNG
positive-deactive,positive-active,frame_002659.PNG
positive-deactive,positive-active,frame_002660.PNG
positive-deactive,positive-active,frame_002661.PNG
positive-active,positive-active,frame_002662.PNG
positive-active,negative-active,frame_002663.PNG
positive-active,negative-active,frame_002664.PNG
positive-active,negative-active,frame_002665.PNG
positive-active,negative-active,frame_002666.PNG
positive-active,neutral,frame_002667.PNG
positive-active,neutral,frame_002668.PNG
positive-active,neutral,frame_002669.PNG
positive-active,neutral,frame_002670.PNG
positive-active,neutral,frame_002671.PNG
positive-active,neutral,frame_002672.PNG
positive-active,negative-deactive,frame_002673.PNG
positive-active,negative-deactive,frame_002674.PNG
positive-active,positive-active,frame_002675.PNG
positive-active,positive-active,frame_002676.PNG
positive-active,positive-active,frame_002677.PNG
positive-active,positive-active,frame_002678.PNG
positive-active,positive-active,frame_002679.PNG
positive-active,positive-active,frame_002680.PNG
positive-active,positive-active,frame_002681.PNG
positive-active,positive-active,frame_002682.PNG
positive-active,positive-active,frame_002683.PNG
positive-active,positive-active,frame_002684.PNG
positive-active,positive-active,frame_002685.PNG
positive-active,negative-deactive,frame_002686.PNG
positive-active,negative-deactive,frame_002687.PNG
positive-active,negative-deactive,frame_002688.PNG
positive-active,negative-deactive,frame_002689.PNG
positive-active,negative-deactive,frame_002690.PNG
positive-active,negative-deactive,frame_002691.PNG
positive-active,negative-deactive,frame_002692.PNG
positive-active,neutral,frame_002702.PNG
positive-active,neutral,frame_002703.PNG
positive-active,neutral,frame_002704.PNG
positive-active,neutral,frame_002705.PNG
positive-active,neutral,frame_002706.PNG
positive-active,neutral,frame_002707.PNG
positive-active,neutral,frame_002708.PNG
positive-active,neutral,frame_002709.PNG
positive-active,neutral,frame_002710.PNG
positive-active,neutral,frame_002711.PNG
positive-active,neutral,frame_002712.PNG
positive-active,neutral,frame_002713.PNG
positive-active,neutral,frame_002714.PNG
positive-active,neutral,frame_002715.PNG
positive-active,neutral,frame_002716.PNG
positive-active,negative-deactive,frame_002717.PNG
positive-active,negative-deactive,frame_002718.PNG
positive-active,negative-deactive,frame_002719.PNG
positive-active,negative-deactive,frame_002720.PNG
positive-active,negative-deactive,frame_002721.PNG
positive-active,negative-deactive,frame_002722.PNG
positive-active,negative-deactive,frame_002723.PNG
positive-active,negative-deactive,frame_002724.PNG
positive-active,negative-deactive,frame_002725.PNG
positive-active,negative-deactive,frame_002726.PNG
positive-active,negative-deactive,frame_002727.PNG
positive-active,negative-deactive,frame_002728.PNG
positive-active,negative-deactive,frame_002729.PNG
positive-active,negative-deactive,frame_002730.PNG
positive-active,negative-deactive,frame_002731.PNG
positive-active,negative-deactive,frame_002732.PNG
positive-active,negative-deactive,frame_002733.PNG
positive-active,negative-deactive,frame_002734.PNG
positive-active,negative-deactive,frame_002735.PNG
positive-deactive,negative-active,frame_002741.PNG
positive-deactive,negative-active,frame_002742.PNG
positive-deactive,negative-active,frame_002743.PNG
positive-deactive,negative-active,frame_002744.PNG
positive-deactive,negative-deactive,frame_002745.PNG
positive-deactive,negative-deactive,frame_002746.PNG
positive-deactive,negative-deactive,frame_002747.PNG
positive-deactive,negative-deactive,frame_002748.PNG
positive-deactive,negative-deactive,frame_002749.PNG
positive-deactive,negative-deactive,frame_002750.PNG
positive-deactive,negative-deactive,frame_002751.PNG
positive-deactive,negative-deactive,frame_002752.PNG
positive-deactive,negative-deactive,frame_002753.PNG
positive-active,negative-deactive,frame_002754.PNG
positive-active,negative-deactive,frame_002755.PNG
positive-active,negative-deactive,frame_002756.PNG
positive-active,negative-deactive,frame_002757.PNG
positive-active,negative-deactive,frame_002758.PNG
positive-active,negative-deactive,frame_002759.PNG
positive-active,negative-deactive,frame_002760.PNG
positive-active,negative-deactive,frame_002761.PNG
positive-active,negative-deactive,frame_002762.PNG
positive-active,negative-deactive,frame_002763.PNG
positive-active,negative-deactive,frame_002764.PNG
positive-active,negative-deactive,frame_002765.PNG
positive-active,negative-deactive,frame_002766.PNG
positive-active,negative-deactive,frame_002767.PNG
positive-active,negative-deactive,frame_002768.PNG
positive-active,negative-deactive,frame_002769.PNG
positive-active,negative-deactive,frame_002770.PNG
positive-active,negative-deactive,frame_002771.PNG
positive-active,negative-deactive,frame_002772.PNG
positive-active,negative-deactive,frame_002773.PNG
positive-active,negative-deactive,frame_002774.PNG
positive-active,negative-deactive,frame_002775.PNG
positive-active,negative-deactive,frame_002776.PNG
positive-active,negative-deactive,frame_002777.PNG
positive-active,negative-deactive,frame_002778.PNG
positive-active,negative-deactive,frame_002779.PNG
positive-active,negative-deactive,frame_002780.PNG
positive-active,negative-deactive,frame_002781.PNG
positive-active,negative-deactive,frame_002782.PNG
positive-active,negative-deactive,frame_002783.PNG
positive-active,negative-deactive,frame_002784.PNG
positive-active,negative-deactive,frame_002785.PNG
positive-active,positive-active,frame_002786.PNG
positive-active,positive-active,frame_002787.PNG
positive-active,positive-active,frame_002788.PNG
positive-active,neutral,frame_002789.PNG
positive-active,neutral,frame_002790.PNG
positive-active,neutral,frame_002791.PNG
positive-active,neutral,frame_002792.PNG
positive-active,neutral,frame_002793.PNG
positive-active,negative-active,frame_002794.PNG
positive-active,negative-active,frame_002795.PNG
positive-active,negative-active,frame_002796.PNG
positive-active,negative-active,frame_002797.PNG
positive-active,negative-active,frame_002798.PNG
positive-active,negative-active,frame_002799.PNG
positive-active,negative-active,frame_002800.PNG
positive-active,negative-active,frame_002801.PNG
positive-active,negative-active,frame_002802.PNG
positive-active,negative-active,frame_002803.PNG
positive-deactive,negative-active,frame_002804.PNG
positive-deactive,negative-active,frame_002805.PNG
positive-active,negative-deactive,frame_002806.PNG
positive-active,negative-deactive,frame_002807.PNG
positive-active,negative-deactive,frame_002808.PNG
positive-active,negative-deactive,frame_002809.PNG
positive-active,negative-deactive,frame_002810.PNG
positive-active,negative-deactive,frame_002811.PNG
positive-active,negative-deactive,frame_002812.PNG
positive-active,negative-deactive,frame_002813.PNG
positive-active,negative-deactive,frame_002814.PNG
positive-active,negative-deactive,frame_002815.PNG
positive-active,negative-deactive,frame_002816.PNG
positive-active,negative-deactive,frame_002817.PNG
positive-active,negative-deactive,frame_002818.PNG
positive-active,negative-deactive,frame_002819.PNG
positive-active,negative-deactive,frame_002820.PNG
positive-active,negative-deactive,frame_002821.PNG
positive-active,negative-deactive,frame_002822.PNG
positive-active,negative-deactive,frame_002823.PNG
positive-active,negative-deactive,frame_002824.PNG
positive-active,negative-deactive,frame_002825.PNG
positive-active,negative-deactive,frame_002826.PNG
positive-active,negative-deactive,frame_002827.PNG
positive-active,negative-deactive,frame_002828.PNG
positive-active,negative-deactive,frame_002829.PNG
positive-active,negative-deactive,frame_002830.PNG
positive-active,negative-deactive,frame_002831.PNG
positive-active,negative-deactive,frame_002832.PNG
positive-active,negative-active,frame_002833.PNG
positive-active,negative-active,frame_002834.PNG
positive-active,negative-active,frame_002835.PNG
positive-active,negative-active,frame_002836.PNG
positive-active,negative-active,frame_002837.PNG
positive-active,negative-active,frame_002838.PNG
positive-active,negative-active,frame_002839.PNG
positive-active,negative-active,frame_002840.PNG
positive-active,negative-active,frame_002841.PNG
positive-active,negative-active,frame_002842.PNG
positive-active,negative-active,frame_002843.PNG
positive-active,negative-active,frame_002844.PNG
positive-active,negative-active,frame_002845.PNG
positive-active,negative-active,frame_002846.PNG
positive-deactive,negative-active,frame_002847.PNG
positive-deactive,negative-active,frame_002848.PNG
positive-deactive,negative-active,frame_002849.PNG
positive-active,positive-active,frame_002866.PNG
positive-deactive,positive-active,frame_002867.PNG
positive-deactive,positive-active,frame_002868.PNG
positive-deactive,positive-active,frame_002869.PNG
positive-deactive,positive-active,frame_002870.PNG
positive-deactive,positive-active,frame_002871.PNG
positive-deactive,positive-active,frame_002872.PNG
positive-active,positive-active,frame_002873.PNG
positive-active,positive-active,frame_002874.PNG
positive-active,positive-active,frame_002875.PNG
positive-active,positive-active,frame_002876.PNG
positive-deactive,positive-active,frame_002877.PNG
positive-deactive,positive-active,frame_002878.PNG
positive-deactive,positive-active,frame_002879.PNG
positive-active,positive-active,frame_002880.PNG
positive-active,positive-active,frame_002881.PNG
positive-active,positive-active,frame_002882.PNG
positive-active,positive-active,frame_002883.PNG
positive-active,positive-active,frame_002884.PNG
positive-active,positive-active,frame_002885.PNG
positive-active,positive-active,frame_002886.PNG
positive-active,positive-active,frame_002887.PNG
positive-active,positive-active,frame_002888.PNG
positive-active,positive-active,frame_002889.PNG
positive-active,positive-active,frame_002890.PNG
positive-active,positive-active,frame_002891.PNG
positive-active,positive-active,frame_002892.PNG
positive-active,positive-active,frame_002893.PNG
positive-active,positive-active,frame_002894.PNG
positive-active,positive-active,frame_002895.PNG
positive-deactive,positive-active,frame_002896.PNG
positive-deactive,positive-active,frame_002897.PNG
positive-deactive,positive-active,frame_002898.PNG
positive-active,positive-active,frame_002899.PNG
positive-active,positive-active,frame_002900.PNG
positive-active,positive-active,frame_002901.PNG
positive-active,positive-active,frame_002902.PNG
positive-active,neutral,frame_002903.PNG
positive-active,neutral,frame_002904.PNG
positive-deactive,neutral,frame_002905.PNG
positive-deactive,neutral,frame_002906.PNG
positive-deactive,neutral,frame_002907.PNG
positive-deactive,positive-active,frame_002908.PNG
positive-deactive,positive-active,frame_002909.PNG
positive-deactive,positive-active,frame_002910.PNG
positive-deactive,positive-active,frame_002911.PNG
positive-active,positive-active,frame_002912.PNG
positive-active,positive-active,frame_002913.PNG
positive-active,positive-active,frame_002914.PNG
positive-active,positive-active,frame_002915.PNG
positive-active,positive-active,frame_002916.PNG
positive-deactive,positive-active,frame_002917.PNG
positive-deactive,positive-active,frame_002918.PNG
positive-active,positive-active,frame_002919.PNG
positive-active,positive-active,frame_002920.PNG
positive-deactive,positive-active,frame_002921.PNG
positive-deactive,positive-active,frame_002922.PNG
positive-deactive,positive-active,frame_002923.PNG
positive-deactive,positive-active,frame_002924.PNG
positive-deactive,positive-active,frame_002925.PNG
positive-deactive,positive-active,frame_002926.PNG
positive-deactive,positive-active,frame_002927.PNG
positive-active,positive-active,frame_002928.PNG
positive-active,positive-active,frame_002929.PNG
positive-active,positive-active,frame_002930.PNG
positive-active,positive-active,frame_002931.PNG
positive-active,positive-active,frame_002932.PNG
positive-active,positive-active,frame_002933.PNG
positive-active,positive-active,frame_002934.PNG
positive-active,neutral,frame_002935.PNG
positive-active,neutral,frame_002936.PNG
positive-active,neutral,frame_002937.PNG
positive-active,neutral,frame_002938.PNG
positive-active,neutral,frame_002939.PNG
positive-active,neutral,frame_002940.PNG
positive-active,neutral,frame_002941.PNG
positive-active,neutral,frame_002942.PNG
positive-active,neutral,frame_002943.PNG
positive-active,neutral,frame_002944.PNG
positive-active,neutral,frame_002945.PNG
positive-active,neutral,frame_002946.PNG
positive-active,neutral,frame_002947.PNG
positive-active,neutral,frame_002948.PNG
positive-active,neutral,frame_002949.PNG
positive-active,neutral,frame_002950.PNG
positive-active,neutral,frame_002951.PNG
positive-active,neutral,frame_002952.PNG
positive-active,neutral,frame_002953.PNG
positive-active,neutral,frame_002954.PNG
positive-active,neutral,frame_002955.PNG
positive-active,neutral,frame_002956.PNG
positive-active,neutral,frame_002957.PNG
positive-active,neutral,frame_002958.PNG
positive-active,neutral,frame_002959.PNG
positive-active,neutral,frame_002960.PNG
positive-active,neutral,frame_002961.PNG
positive-active,neutral,frame_002962.PNG
positive-active,neutral,frame_002963.PNG
positive-active,negative-deactive,frame_002964.PNG
positive-active,negative-deactive,frame_002965.PNG
positive-active,negative-deactive,frame_002966.PNG
positive-active,negative-deactive,frame_002967.PNG
positive-active,negative-deactive,frame_002968.PNG
positive-active,negative-deactive,frame_002969.PNG
positive-active,negative-deactive,frame_002970.PNG
positive-active,negative-deactive,frame_002971.PNG
positive-active,negative-deactive,frame_002972.PNG
positive-active,negative-deactive,frame_002973.PNG
positive-active,negative-deactive,frame_002974.PNG
positive-active,negative-deactive,frame_002975.PNG
positive-deactive,negative-deactive,frame_002976.PNG
positive-deactive,negative-deactive,frame_002977.PNG
positive-deactive,negative-deactive,frame_002978.PNG
negative-deactive,negative-deactive,frame_002979.PNG
negative-deactive,negative-deactive,frame_002980.PNG
negative-deactive,negative-deactive,frame_002981.PNG
negative-deactive,negative-deactive,frame_002982.PNG
negative-deactive,negative-deactive,frame_002983.PNG
negative-deactive,negative-deactive,frame_002984.PNG
negative-deactive,negative-deactive,frame_002985.PNG
negative-deactive,negative-deactive,frame_002986.PNG
negative-deactive,negative-deactive,frame_002987.PNG
negative-deactive,negative-deactive,frame_002988.PNG
negative-deactive,negative-deactive,frame_002989.PNG
negative-deactive,negative-deactive,frame_002990.PNG
negative-deactive,negative-deactive,frame_002991.PNG
negative-deactive,negative-deactive,frame_002992.PNG
negative-deactive,negative-deactive,frame_002993.PNG
negative-deactive,negative-deactive,frame_002994.PNG
negative-deactive,negative-deactive,frame_002995.PNG
negative-deactive,negative-deactive,frame_002996.PNG
negative-deactive,negative-deactive,frame_002997.PNG
negative-deactive,negative-deactive,frame_002998.PNG
negative-deactive,negative-deactive,frame_002999.PNG
negative-deactive,negative-active,frame_003000.PNG
negative-deactive,negative-active,frame_003001.PNG
negative-deactive,negative-active,frame_003002.PNG
negative-deactive,negative-active,frame_003003.PNG
negative-deactive,negative-active,frame_003004.PNG
negative-deactive,negative-active,frame_003005.PNG
negative-deactive,negative-active,frame_003006.PNG
negative-deactive,negative-active,frame_003007.PNG
negative-deactive,negative-active,frame_003008.PNG
negative-deactive,negative-active,frame_003009.PNG
positive-active,negative-active,frame_003010.PNG
positive-active,negative-active,frame_003011.PNG
positive-active,negative-active,frame_003012.PNG
positive-active,negative-active,frame_003013.PNG
positive-active,negative-active,frame_003014.PNG
positive-active,negative-active,frame_003015.PNG
positive-active,negative-active,frame_003016.PNG
positive-active,negative-active,frame_003017.PNG
positive-active,negative-active,frame_003018.PNG
positive-active,negative-active,frame_003019.PNG
positive-active,negative-active,frame_003020.PNG
positive-active,neutral,frame_003033.PNG
positive-active,neutral,frame_003034.PNG
positive-active,neutral,frame_003035.PNG
positive-active,neutral,frame_003036.PNG
positive-active,neutral,frame_003037.PNG
positive-active,neutral,frame_003038.PNG
positive-active,neutral,frame_003039.PNG
positive-deactive,neutral,frame_003040.PNG
positive-active,neutral,frame_003041.PNG
positive-active,neutral,frame_003042.PNG
positive-active,neutral,frame_003043.PNG
positive-active,neutral,frame_003044.PNG
positive-active,neutral,frame_003045.PNG
positive-active,neutral,frame_003046.PNG
positive-active,neutral,frame_003047.PNG
positive-deactive,neutral,frame_003048.PNG
positive-deactive,neutral,frame_003049.PNG
positive-deactive,neutral,frame_003050.PNG
positive-deactive,neutral,frame_003051.PNG
positive-deactive,negative-deactive,frame_003052.PNG
positive-active,negative-deactive,frame_003053.PNG
positive-active,negative-deactive,frame_003054.PNG
positive-active,negative-deactive,frame_003055.PNG
positive-active,negative-deactive,frame_003056.PNG
positive-active,negative-deactive,frame_003057.PNG
positive-active,negative-deactive,frame_003058.PNG
positive-active,negative-deactive,frame_003059.PNG
positive-active,negative-deactive,frame_003060.PNG
positive-active,negative-deactive,frame_003061.PNG
positive-active,negative-deactive,frame_003062.PNG
positive-active,negative-deactive,frame_003063.PNG
positive-active,negative-deactive,frame_003064.PNG
positive-active,negative-deactive,frame_003065.PNG
positive-active,negative-deactive,frame_003066.PNG
positive-active,negative-deactive,frame_003067.PNG
positive-active,negative-deactive,frame_003068.PNG
positive-active,negative-deactive,frame_003069.PNG
positive-active,negative-deactive,frame_003070.PNG
positive-active,negative-deactive,frame_003071.PNG
positive-active,negative-deactive,frame_003072.PNG
positive-active,negative-deactive,frame_003073.PNG
positive-active,negative-deactive,frame_003074.PNG
positive-active,negative-deactive,frame_003075.PNG
positive-active,negative-deactive,frame_003076.PNG
positive-active,negative-deactive,frame_003077.PNG
positive-active,negative-deactive,frame_003078.PNG
positive-active,negative-deactive,frame_003079.PNG
positive-active,negative-deactive,frame_003080.PNG
positive-active,negative-deactive,frame_003081.PNG
positive-active,negative-deactive,frame_003082.PNG
positive-active,negative-deactive,frame_003083.PNG
positive-active,negative-deactive,frame_003084.PNG
positive-active,negative-deactive,frame_003085.PNG
positive-active,negative-deactive,frame_003086.PNG
positive-active,negative-deactive,frame_003087.PNG
positive-active,negative-deactive,frame_003088.PNG
positive-active,negative-deactive,frame_003096.PNG
positive-active,negative-deactive,frame_003097.PNG
negative-active,negative-deactive,frame_003098.PNG
negative-active,negative-deactive,frame_003099.PNG
positive-deactive,positive-active,frame_003100.PNG
positive-deactive,positive-active,frame_003101.PNG
positive-deactive,positive-active,frame_003102.PNG
positive-deactive,positive-active,frame_003103.PNG
positive-deactive,neutral,frame_003104.PNG
positive-deactive,neutral,frame_003105.PNG
positive-active,neutral,frame_003106.PNG
positive-active,neutral,frame_003107.PNG
positive-active,negative-deactive,frame_003108.PNG
positive-active,negative-deactive,frame_003109.PNG
positive-active,negative-deactive,frame_003110.PNG
positive-active,negative-deactive,frame_003111.PNG
positive-active,negative-deactive,frame_003112.PNG
positive-active,negative-deactive,frame_003113.PNG
positive-active,negative-deactive,frame_003114.PNG
positive-active,negative-deactive,frame_003115.PNG
positive-active,negative-deactive,frame_003116.PNG
positive-active,negative-deactive,frame_003117.PNG
positive-active,negative-deactive,frame_003118.PNG
positive-active,negative-deactive,frame_003119.PNG
positive-active,negative-deactive,frame_003120.PNG
positive-active,negative-active,frame_003121.PNG
positive-active,negative-active,frame_003122.PNG
positive-active,negative-active,frame_003123.PNG
positive-active,negative-active,frame_003124.PNG
positive-active,negative-active,frame_003125.PNG
positive-active,negative-active,frame_003126.PNG
positive-active,negative-active,frame_003127.PNG
positive-active,negative-active,frame_003128.PNG
positive-active,negative-active,frame_003129.PNG
positive-active,negative-active,frame_003130.PNG
positive-active,negative-active,frame_003131.PNG
positive-active,negative-active,frame_003132.PNG
positive-active,negative-active,frame_003133.PNG
positive-active,negative-active,frame_003134.PNG
positive-active,negative-active,frame_003135.PNG
positive-active,negative-active,frame_003136.PNG
positive-active,negative-active,frame_003137.PNG
positive-active,negative-active,frame_003138.PNG
positive-active,negative-active,frame_003139.PNG
positive-active,negative-active,frame_003140.PNG
positive-active,negative-active,frame_003141.PNG
positive-active,negative-active,frame_003142.PNG
positive-active,positive-active,frame_003143.PNG
positive-active,positive-active,frame_003144.PNG
positive-active,positive-active,frame_003145.PNG
positive-active,positive-active,frame_003146.PNG
positive-active,positive-active,frame_003147.PNG
positive-active,positive-active,frame_003148.PNG
positive-active,positive-active,frame_003149.PNG
positive-active,positive-active,frame_003150.PNG
positive-active,positive-active,frame_003151.PNG
positive-active,negative-active,frame_003152.PNG
positive-active,negative-active,frame_003153.PNG
positive-active,negative-active,frame_003154.PNG
positive-active,negative-active,frame_003155.PNG
positive-active,negative-active,frame_003156.PNG
positive-active,negative-active,frame_003157.PNG
positive-active,negative-active,frame_003158.PNG
positive-active,negative-active,frame_003159.PNG
positive-active,negative-active,frame_003160.PNG
positive-active,negative-active,frame_003161.PNG
positive-active,negative-active,frame_003162.PNG
positive-active,negative-active,frame_003163.PNG
positive-active,negative-active,frame_003164.PNG
positive-deactive,negative-active,frame_003165.PNG
positive-deactive,negative-active,frame_003166.PNG
positive-deactive,negative-active,frame_003167.PNG
positive-active,negative-active,frame_003168.PNG
positive-active,negative-active,frame_003169.PNG
positive-active,negative-active,frame_003170.PNG
positive-active,negative-active,frame_003171.PNG
positive-active,negative-active,frame_003172.PNG
positive-active,negative-active,frame_003173.PNG
positive-active,negative-active,frame_003174.PNG
positive-active,positive-active,frame_003175.PNG
