,label_data_team,img_url_data_team,label_psy_team,img_url_psy_team,,pred
frame_001349.PNG,negative-active,frame_001349.PNG,negative-active,frame_001349.PNG,,3
frame_001350.PNG,negative-active,frame_001350.PNG,negative-active,frame_001350.PNG,,0
frame_001351.PNG,negative-active,frame_001351.PNG,negative-active,frame_001351.PNG,,3
frame_001352.PNG,negative-active,frame_001352.PNG,negative-active,frame_001352.PNG,,0
frame_001353.PNG,negative-active,frame_001353.PNG,negative-active,frame_001353.PNG,,0
frame_001354.PNG,negative-active,frame_001354.PNG,negative-active,frame_001354.PNG,,3
frame_001355.PNG,negative-active,frame_001355.PNG,negative-active,frame_001355.PNG,,0
frame_001356.PNG,negative-active,frame_001356.PNG,negative-active,frame_001356.PNG,,3
frame_001357.PNG,negative-active,frame_001357.PNG,negative-active,frame_001357.PNG,,3
frame_001358.PNG,negative-active,frame_001358.PNG,negative-active,frame_001358.PNG,,3
frame_001359.PNG,negative-active,frame_001359.PNG,negative-active,frame_001359.PNG,,3
frame_001360.PNG,negative-active,frame_001360.PNG,negative-active,frame_001360.PNG,,3
frame_001367.PNG,negative-active,frame_001367.PNG,negative-active,frame_001367.PNG,,3
frame_001368.PNG,negative-active,frame_001368.PNG,negative-active,frame_001368.PNG,,3
frame_001369.PNG,negative-active,frame_001369.PNG,negative-active,frame_001369.PNG,,3
frame_001370.PNG,negative-active,frame_001370.PNG,negative-active,frame_001370.PNG,,3
frame_001371.PNG,negative-active,frame_001371.PNG,negative-active,frame_001371.PNG,,3
frame_001373.PNG,negative-active,frame_001373.PNG,negative-active,frame_001373.PNG,,3
frame_001374.PNG,negative-active,frame_001374.PNG,negative-active,frame_001374.PNG,,3
frame_001375.PNG,negative-active,frame_001375.PNG,negative-active,frame_001375.PNG,,3
frame_001376.PNG,negative-active,frame_001376.PNG,negative-active,frame_001376.PNG,,3
frame_001377.PNG,negative-active,frame_001377.PNG,negative-active,frame_001377.PNG,,3
frame_001378.PNG,negative-active,frame_001378.PNG,negative-active,frame_001378.PNG,,3
frame_001379.PNG,positive-active,frame_001379.PNG,negative-active,frame_001379.PNG,,3
frame_001380.PNG,positive-active,frame_001380.PNG,negative-active,frame_001380.PNG,,3
frame_001381.PNG,positive-active,frame_001381.PNG,negative-active,frame_001381.PNG,,3
frame_001382.PNG,positive-active,frame_001382.PNG,negative-active,frame_001382.PNG,,3
frame_001383.PNG,positive-active,frame_001383.PNG,negative-active,frame_001383.PNG,,3
frame_001390.PNG,positive-active,frame_001390.PNG,negative-active,frame_001390.PNG,,0
frame_001397.PNG,positive-active,frame_001397.PNG,positive-active,frame_001397.PNG,,3
frame_001398.PNG,positive-active,frame_001398.PNG,positive-active,frame_001398.PNG,,0
frame_001399.PNG,positive-active,frame_001399.PNG,positive-active,frame_001399.PNG,,3
frame_001400.PNG,positive-active,frame_001400.PNG,positive-active,frame_001400.PNG,,3
frame_001401.PNG,positive-active,frame_001401.PNG,positive-active,frame_001401.PNG,,3
frame_001402.PNG,positive-active,frame_001402.PNG,positive-active,frame_001402.PNG,,3
frame_001403.PNG,positive-active,frame_001403.PNG,positive-active,frame_001403.PNG,,3
frame_001420.PNG,negative-deactive,frame_001420.PNG,negative-active,frame_001420.PNG,,2
frame_001421.PNG,negative-deactive,frame_001421.PNG,negative-active,frame_001421.PNG,,3
frame_001422.PNG,negative-deactive,frame_001422.PNG,negative-active,frame_001422.PNG,,0
frame_001423.PNG,negative-deactive,frame_001423.PNG,negative-active,frame_001423.PNG,,3
frame_001424.PNG,negative-deactive,frame_001424.PNG,negative-active,frame_001424.PNG,,3
frame_001425.PNG,positive-deactive,frame_001425.PNG,negative-active,frame_001425.PNG,,3
frame_001426.PNG,positive-deactive,frame_001426.PNG,negative-active,frame_001426.PNG,,0
frame_001427.PNG,positive-deactive,frame_001427.PNG,negative-active,frame_001427.PNG,,3
frame_001428.PNG,positive-deactive,frame_001428.PNG,negative-active,frame_001428.PNG,,3
frame_001429.PNG,positive-deactive,frame_001429.PNG,negative-active,frame_001429.PNG,,3
frame_001430.PNG,positive-deactive,frame_001430.PNG,negative-active,frame_001430.PNG,,3
frame_001431.PNG,positive-deactive,frame_001431.PNG,negative-active,frame_001431.PNG,,3
frame_001432.PNG,positive-deactive,frame_001432.PNG,negative-active,frame_001432.PNG,,3
frame_001433.PNG,positive-deactive,frame_001433.PNG,negative-active,frame_001433.PNG,,0
frame_001434.PNG,positive-deactive,frame_001434.PNG,negative-active,frame_001434.PNG,,3
frame_001435.PNG,positive-deactive,frame_001435.PNG,negative-active,frame_001435.PNG,,3
frame_001436.PNG,positive-deactive,frame_001436.PNG,negative-active,frame_001436.PNG,,3
frame_001437.PNG,positive-deactive,frame_001437.PNG,negative-active,frame_001437.PNG,,0
frame_001438.PNG,positive-deactive,frame_001438.PNG,negative-active,frame_001438.PNG,,3
frame_001439.PNG,positive-deactive,frame_001439.PNG,negative-active,frame_001439.PNG,,3
frame_001440.PNG,neutral,frame_001440.PNG,negative-deactive,frame_001440.PNG,,3
frame_001441.PNG,neutral,frame_001441.PNG,negative-deactive,frame_001441.PNG,,3
frame_001443.PNG,positive-deactive,frame_001443.PNG,negative-deactive,frame_001443.PNG,,0
frame_001444.PNG,positive-deactive,frame_001444.PNG,negative-deactive,frame_001444.PNG,,3
frame_001445.PNG,positive-deactive,frame_001445.PNG,negative-deactive,frame_001445.PNG,,3
frame_001446.PNG,negative-deactive,frame_001446.PNG,negative-deactive,frame_001446.PNG,,3
frame_001447.PNG,negative-deactive,frame_001447.PNG,negative-deactive,frame_001447.PNG,,3
frame_001448.PNG,negative-deactive,frame_001448.PNG,negative-deactive,frame_001448.PNG,,0
frame_001449.PNG,negative-deactive,frame_001449.PNG,negative-deactive,frame_001449.PNG,,3
frame_001450.PNG,negative-deactive,frame_001450.PNG,negative-deactive,frame_001450.PNG,,0
frame_001451.PNG,positive-deactive,frame_001451.PNG,positive-active,frame_001451.PNG,,3
frame_001452.PNG,positive-deactive,frame_001452.PNG,positive-active,frame_001452.PNG,,4
frame_001453.PNG,positive-deactive,frame_001453.PNG,positive-active,frame_001453.PNG,,3
frame_001463.PNG,negative-active,frame_001463.PNG,positive-active,frame_001463.PNG,,3
frame_001464.PNG,negative-active,frame_001464.PNG,positive-active,frame_001464.PNG,,0
frame_001465.PNG,negative-active,frame_001465.PNG,positive-active,frame_001465.PNG,,0
frame_001475.PNG,positive-active,frame_001475.PNG,positive-active,frame_001475.PNG,,0
frame_001476.PNG,positive-active,frame_001476.PNG,positive-active,frame_001476.PNG,,3
frame_001477.PNG,positive-active,frame_001477.PNG,positive-active,frame_001477.PNG,,3
frame_001478.PNG,positive-active,frame_001478.PNG,positive-active,frame_001478.PNG,,3
frame_001479.PNG,positive-active,frame_001479.PNG,positive-active,frame_001479.PNG,,1
frame_001480.PNG,positive-active,frame_001480.PNG,positive-active,frame_001480.PNG,,1
frame_001481.PNG,positive-active,frame_001481.PNG,positive-active,frame_001481.PNG,,3
frame_001482.PNG,negative-active,frame_001482.PNG,positive-active,frame_001482.PNG,,3
frame_001483.PNG,negative-active,frame_001483.PNG,positive-active,frame_001483.PNG,,3
frame_001484.PNG,negative-active,frame_001484.PNG,positive-active,frame_001484.PNG,,3
frame_001485.PNG,negative-active,frame_001485.PNG,positive-deactive,frame_001485.PNG,,3
frame_001486.PNG,negative-active,frame_001486.PNG,positive-deactive,frame_001486.PNG,,3
frame_001487.PNG,negative-active,frame_001487.PNG,positive-deactive,frame_001487.PNG,,3
frame_001488.PNG,negative-active,frame_001488.PNG,positive-deactive,frame_001488.PNG,,4
frame_001489.PNG,negative-active,frame_001489.PNG,positive-active,frame_001489.PNG,,0
frame_001490.PNG,negative-active,frame_001490.PNG,positive-active,frame_001490.PNG,,0
frame_001491.PNG,negative-active,frame_001491.PNG,positive-active,frame_001491.PNG,,3
frame_001492.PNG,negative-active,frame_001492.PNG,positive-active,frame_001492.PNG,,3
frame_001493.PNG,negative-deactive,frame_001493.PNG,positive-active,frame_001493.PNG,,3
frame_001500.PNG,positive-active,frame_001500.PNG,positive-active,frame_001500.PNG,,3
frame_001501.PNG,positive-active,frame_001501.PNG,positive-active,frame_001501.PNG,,0
frame_001502.PNG,positive-active,frame_001502.PNG,positive-active,frame_001502.PNG,,0
frame_001503.PNG,positive-active,frame_001503.PNG,positive-active,frame_001503.PNG,,0
frame_001504.PNG,positive-active,frame_001504.PNG,positive-active,frame_001504.PNG,,3
frame_001505.PNG,positive-active,frame_001505.PNG,positive-active,frame_001505.PNG,,3
frame_001506.PNG,positive-active,frame_001506.PNG,positive-active,frame_001506.PNG,,3
frame_001507.PNG,positive-active,frame_001507.PNG,positive-active,frame_001507.PNG,,3
frame_001508.PNG,positive-active,frame_001508.PNG,positive-active,frame_001508.PNG,,3
frame_001509.PNG,positive-active,frame_001509.PNG,positive-active,frame_001509.PNG,,3
frame_001510.PNG,positive-active,frame_001510.PNG,positive-active,frame_001510.PNG,,3
frame_001511.PNG,negative-deactive,frame_001511.PNG,positive-active,frame_001511.PNG,,3
frame_001512.PNG,negative-deactive,frame_001512.PNG,positive-active,frame_001512.PNG,,3
frame_001513.PNG,negative-deactive,frame_001513.PNG,positive-active,frame_001513.PNG,,3
frame_001514.PNG,negative-deactive,frame_001514.PNG,positive-active,frame_001514.PNG,,3
frame_001515.PNG,negative-deactive,frame_001515.PNG,positive-active,frame_001515.PNG,,3
frame_001516.PNG,negative-deactive,frame_001516.PNG,positive-active,frame_001516.PNG,,3
frame_001517.PNG,negative-active,frame_001517.PNG,positive-active,frame_001517.PNG,,3
frame_001518.PNG,negative-active,frame_001518.PNG,positive-active,frame_001518.PNG,,3
frame_001519.PNG,negative-active,frame_001519.PNG,positive-active,frame_001519.PNG,,3
frame_001520.PNG,negative-active,frame_001520.PNG,negative-deactive,frame_001520.PNG,,3
frame_001521.PNG,negative-deactive,frame_001521.PNG,negative-deactive,frame_001521.PNG,,3
frame_001522.PNG,negative-deactive,frame_001522.PNG,negative-deactive,frame_001522.PNG,,3
frame_001523.PNG,negative-deactive,frame_001523.PNG,negative-deactive,frame_001523.PNG,,3
frame_001524.PNG,negative-deactive,frame_001524.PNG,negative-deactive,frame_001524.PNG,,3
frame_001525.PNG,negative-deactive,frame_001525.PNG,negative-deactive,frame_001525.PNG,,0
frame_001526.PNG,negative-deactive,frame_001526.PNG,negative-deactive,frame_001526.PNG,,3
frame_001533.PNG,positive-deactive,frame_001533.PNG,negative-active,frame_001533.PNG,,3
frame_001534.PNG,positive-deactive,frame_001534.PNG,negative-active,frame_001534.PNG,,3
frame_001535.PNG,positive-deactive,frame_001535.PNG,negative-active,frame_001535.PNG,,3
frame_001536.PNG,positive-deactive,frame_001536.PNG,negative-active,frame_001536.PNG,,0
frame_001537.PNG,positive-deactive,frame_001537.PNG,negative-active,frame_001537.PNG,,0
frame_001538.PNG,positive-active,frame_001538.PNG,negative-active,frame_001538.PNG,,0
frame_001539.PNG,positive-active,frame_001539.PNG,negative-active,frame_001539.PNG,,0
frame_001540.PNG,positive-active,frame_001540.PNG,negative-active,frame_001540.PNG,,0
frame_001541.PNG,positive-active,frame_001541.PNG,negative-active,frame_001541.PNG,,3
frame_001542.PNG,positive-active,frame_001542.PNG,negative-active,frame_001542.PNG,,0
frame_001543.PNG,positive-active,frame_001543.PNG,negative-active,frame_001543.PNG,,0
frame_001544.PNG,positive-active,frame_001544.PNG,negative-active,frame_001544.PNG,,0
frame_001547.PNG,positive-active,frame_001547.PNG,negative-active,frame_001547.PNG,,3
frame_001548.PNG,positive-active,frame_001548.PNG,negative-active,frame_001548.PNG,,3
frame_001549.PNG,positive-active,frame_001549.PNG,negative-active,frame_001549.PNG,,3
frame_001551.PNG,negative-deactive,frame_001551.PNG,negative-active,frame_001551.PNG,,0
frame_001552.PNG,negative-deactive,frame_001552.PNG,negative-active,frame_001552.PNG,,0
frame_001553.PNG,negative-deactive,frame_001553.PNG,negative-active,frame_001553.PNG,,0
frame_001554.PNG,negative-deactive,frame_001554.PNG,negative-active,frame_001554.PNG,,0
frame_001555.PNG,positive-deactive,frame_001555.PNG,negative-active,frame_001555.PNG,,0
frame_001556.PNG,positive-active,frame_001556.PNG,negative-active,frame_001556.PNG,,0
frame_001557.PNG,positive-active,frame_001557.PNG,negative-active,frame_001557.PNG,,3
frame_001558.PNG,positive-active,frame_001558.PNG,negative-active,frame_001558.PNG,,0
frame_001568.PNG,positive-deactive,frame_001568.PNG,negative-deactive,frame_001568.PNG,,0
frame_001569.PNG,positive-deactive,frame_001569.PNG,negative-deactive,frame_001569.PNG,,0
frame_001570.PNG,positive-deactive,frame_001570.PNG,negative-deactive,frame_001570.PNG,,0
frame_001571.PNG,positive-deactive,frame_001571.PNG,negative-active,frame_001571.PNG,,0
frame_001572.PNG,positive-deactive,frame_001572.PNG,negative-active,frame_001572.PNG,,0
frame_001573.PNG,positive-deactive,frame_001573.PNG,negative-active,frame_001573.PNG,,0
frame_001574.PNG,positive-deactive,frame_001574.PNG,negative-active,frame_001574.PNG,,0
frame_001575.PNG,positive-deactive,frame_001575.PNG,negative-active,frame_001575.PNG,,0
frame_001576.PNG,positive-deactive,frame_001576.PNG,negative-active,frame_001576.PNG,,0
frame_001577.PNG,neutral,frame_001577.PNG,negative-active,frame_001577.PNG,,0
frame_001578.PNG,neutral,frame_001578.PNG,negative-active,frame_001578.PNG,,3
frame_001579.PNG,neutral,frame_001579.PNG,negative-active,frame_001579.PNG,,3
frame_001586.PNG,negative-deactive,frame_001586.PNG,negative-deactive,frame_001586.PNG,,0
frame_001587.PNG,negative-deactive,frame_001587.PNG,negative-deactive,frame_001587.PNG,,0
frame_001588.PNG,negative-deactive,frame_001588.PNG,negative-deactive,frame_001588.PNG,,0
frame_001596.PNG,negative-active,frame_001596.PNG,negative-deactive,frame_001596.PNG,,0
frame_001597.PNG,negative-active,frame_001597.PNG,negative-deactive,frame_001597.PNG,,0
frame_001598.PNG,negative-active,frame_001598.PNG,negative-deactive,frame_001598.PNG,,4
frame_001599.PNG,negative-active,frame_001599.PNG,negative-deactive,frame_001599.PNG,,0
frame_001600.PNG,negative-active,frame_001600.PNG,negative-deactive,frame_001600.PNG,,4
frame_001602.PNG,negative-active,frame_001602.PNG,negative-deactive,frame_001602.PNG,,0
frame_001603.PNG,negative-active,frame_001603.PNG,negative-deactive,frame_001603.PNG,,0
frame_001606.PNG,negative-deactive,frame_001606.PNG,negative-deactive,frame_001606.PNG,,0
frame_001607.PNG,positive-deactive,frame_001607.PNG,positive-active,frame_001607.PNG,,0
frame_001608.PNG,positive-deactive,frame_001608.PNG,positive-active,frame_001608.PNG,,0
frame_001609.PNG,positive-deactive,frame_001609.PNG,positive-active,frame_001609.PNG,,0
frame_001610.PNG,positive-deactive,frame_001610.PNG,positive-active,frame_001610.PNG,,0
frame_001611.PNG,positive-active,frame_001611.PNG,negative-deactive,frame_001611.PNG,,0
frame_001612.PNG,positive-active,frame_001612.PNG,negative-deactive,frame_001612.PNG,,0
frame_001616.PNG,positive-active,frame_001616.PNG,negative-deactive,frame_001616.PNG,,0
frame_001617.PNG,positive-active,frame_001617.PNG,negative-deactive,frame_001617.PNG,,2
frame_001618.PNG,positive-active,frame_001618.PNG,negative-deactive,frame_001618.PNG,,3
frame_001619.PNG,positive-active,frame_001619.PNG,negative-deactive,frame_001619.PNG,,0
frame_001620.PNG,positive-active,frame_001620.PNG,negative-deactive,frame_001620.PNG,,3
frame_001621.PNG,positive-active,frame_001621.PNG,negative-deactive,frame_001621.PNG,,4
frame_001622.PNG,positive-active,frame_001622.PNG,negative-deactive,frame_001622.PNG,,3
frame_001623.PNG,positive-active,frame_001623.PNG,negative-deactive,frame_001623.PNG,,0
frame_001624.PNG,positive-deactive,frame_001624.PNG,negative-deactive,frame_001624.PNG,,0
frame_001625.PNG,negative-active,frame_001625.PNG,negative-deactive,frame_001625.PNG,,2
frame_001626.PNG,negative-active,frame_001626.PNG,negative-deactive,frame_001626.PNG,,0
frame_001627.PNG,negative-active,frame_001627.PNG,negative-deactive,frame_001627.PNG,,0
frame_001628.PNG,negative-active,frame_001628.PNG,negative-deactive,frame_001628.PNG,,0
frame_001629.PNG,negative-active,frame_001629.PNG,negative-deactive,frame_001629.PNG,,0
frame_001630.PNG,negative-active,frame_001630.PNG,negative-deactive,frame_001630.PNG,,0
frame_001631.PNG,negative-active,frame_001631.PNG,negative-active,frame_001631.PNG,,1
frame_001632.PNG,negative-active,frame_001632.PNG,negative-active,frame_001632.PNG,,4
frame_001633.PNG,negative-active,frame_001633.PNG,negative-active,frame_001633.PNG,,4
frame_001634.PNG,negative-active,frame_001634.PNG,negative-active,frame_001634.PNG,,4
frame_001635.PNG,negative-active,frame_001635.PNG,negative-active,frame_001635.PNG,,0
frame_001636.PNG,negative-active,frame_001636.PNG,negative-active,frame_001636.PNG,,0
frame_001637.PNG,negative-active,frame_001637.PNG,negative-active,frame_001637.PNG,,0
frame_001638.PNG,negative-active,frame_001638.PNG,negative-active,frame_001638.PNG,,0
frame_001639.PNG,negative-active,frame_001639.PNG,negative-active,frame_001639.PNG,,0
frame_001640.PNG,negative-active,frame_001640.PNG,negative-active,frame_001640.PNG,,0
frame_001641.PNG,negative-active,frame_001641.PNG,negative-active,frame_001641.PNG,,0
frame_001642.PNG,negative-active,frame_001642.PNG,negative-active,frame_001642.PNG,,0
frame_001643.PNG,negative-active,frame_001643.PNG,negative-active,frame_001643.PNG,,0
frame_001644.PNG,negative-active,frame_001644.PNG,negative-active,frame_001644.PNG,,0
frame_001645.PNG,negative-active,frame_001645.PNG,negative-active,frame_001645.PNG,,0
frame_001646.PNG,negative-active,frame_001646.PNG,negative-active,frame_001646.PNG,,0
frame_001647.PNG,negative-active,frame_001647.PNG,negative-active,frame_001647.PNG,,0
frame_001648.PNG,negative-active,frame_001648.PNG,negative-active,frame_001648.PNG,,0
frame_001649.PNG,negative-active,frame_001649.PNG,negative-active,frame_001649.PNG,,0
frame_001650.PNG,negative-active,frame_001650.PNG,negative-active,frame_001650.PNG,,0
frame_001651.PNG,negative-active,frame_001651.PNG,negative-active,frame_001651.PNG,,0
frame_001652.PNG,negative-active,frame_001652.PNG,negative-active,frame_001652.PNG,,0
frame_001653.PNG,negative-active,frame_001653.PNG,negative-active,frame_001653.PNG,,0
frame_001654.PNG,negative-active,frame_001654.PNG,negative-active,frame_001654.PNG,,1
frame_001655.PNG,negative-active,frame_001655.PNG,negative-active,frame_001655.PNG,,0
frame_001656.PNG,negative-active,frame_001656.PNG,negative-active,frame_001656.PNG,,0
frame_001657.PNG,negative-active,frame_001657.PNG,negative-active,frame_001657.PNG,,0
frame_001658.PNG,negative-active,frame_001658.PNG,negative-active,frame_001658.PNG,,0
frame_001659.PNG,negative-active,frame_001659.PNG,negative-active,frame_001659.PNG,,0
frame_001660.PNG,negative-active,frame_001660.PNG,negative-active,frame_001660.PNG,,0
frame_001661.PNG,negative-active,frame_001661.PNG,negative-active,frame_001661.PNG,,0
frame_001662.PNG,negative-active,frame_001662.PNG,negative-active,frame_001662.PNG,,0
frame_001663.PNG,negative-active,frame_001663.PNG,negative-active,frame_001663.PNG,,0
frame_001664.PNG,negative-deactive,frame_001664.PNG,negative-active,frame_001664.PNG,,0
frame_001665.PNG,negative-deactive,frame_001665.PNG,negative-active,frame_001665.PNG,,0
frame_001666.PNG,negative-deactive,frame_001666.PNG,negative-active,frame_001666.PNG,,3
frame_001667.PNG,negative-deactive,frame_001667.PNG,negative-active,frame_001667.PNG,,0
frame_001668.PNG,negative-deactive,frame_001668.PNG,negative-active,frame_001668.PNG,,4
frame_001669.PNG,negative-deactive,frame_001669.PNG,negative-active,frame_001669.PNG,,0
frame_001670.PNG,negative-deactive,frame_001670.PNG,negative-active,frame_001670.PNG,,0
frame_001671.PNG,negative-deactive,frame_001671.PNG,negative-active,frame_001671.PNG,,0
frame_001672.PNG,negative-deactive,frame_001672.PNG,negative-active,frame_001672.PNG,,0
frame_001673.PNG,negative-deactive,frame_001673.PNG,negative-active,frame_001673.PNG,,0
frame_001674.PNG,negative-deactive,frame_001674.PNG,negative-active,frame_001674.PNG,,0
frame_001675.PNG,negative-deactive,frame_001675.PNG,negative-active,frame_001675.PNG,,3
frame_001676.PNG,negative-deactive,frame_001676.PNG,negative-active,frame_001676.PNG,,0
frame_001677.PNG,negative-deactive,frame_001677.PNG,negative-active,frame_001677.PNG,,3
frame_001678.PNG,negative-deactive,frame_001678.PNG,negative-active,frame_001678.PNG,,0
frame_001679.PNG,negative-deactive,frame_001679.PNG,negative-active,frame_001679.PNG,,0
frame_001680.PNG,negative-deactive,frame_001680.PNG,negative-active,frame_001680.PNG,,0
frame_001681.PNG,negative-deactive,frame_001681.PNG,negative-active,frame_001681.PNG,,3
frame_001682.PNG,negative-deactive,frame_001682.PNG,negative-active,frame_001682.PNG,,3
frame_001685.PNG,positive-deactive,frame_001685.PNG,negative-deactive,frame_001685.PNG,,1
frame_001686.PNG,positive-deactive,frame_001686.PNG,negative-deactive,frame_001686.PNG,,0
frame_001687.PNG,positive-deactive,frame_001687.PNG,negative-deactive,frame_001687.PNG,,1
frame_001688.PNG,positive-deactive,frame_001688.PNG,negative-deactive,frame_001688.PNG,,3
frame_001689.PNG,positive-deactive,frame_001689.PNG,negative-deactive,frame_001689.PNG,,1
frame_001694.PNG,negative-active,frame_001694.PNG,negative-deactive,frame_001694.PNG,,0
frame_001695.PNG,negative-active,frame_001695.PNG,negative-deactive,frame_001695.PNG,,0
frame_001696.PNG,negative-active,frame_001696.PNG,negative-deactive,frame_001696.PNG,,1
frame_001697.PNG,negative-active,frame_001697.PNG,negative-deactive,frame_001697.PNG,,1
frame_001698.PNG,negative-active,frame_001698.PNG,negative-deactive,frame_001698.PNG,,1
frame_001699.PNG,negative-active,frame_001699.PNG,negative-deactive,frame_001699.PNG,,1
frame_001700.PNG,negative-active,frame_001700.PNG,negative-deactive,frame_001700.PNG,,1
frame_001701.PNG,negative-active,frame_001701.PNG,negative-deactive,frame_001701.PNG,,1
frame_001702.PNG,negative-active,frame_001702.PNG,negative-deactive,frame_001702.PNG,,0
frame_001706.PNG,negative-deactive,frame_001706.PNG,negative-deactive,frame_001706.PNG,,1
frame_001707.PNG,positive-deactive,frame_001707.PNG,negative-deactive,frame_001707.PNG,,1
frame_001708.PNG,positive-deactive,frame_001708.PNG,negative-deactive,frame_001708.PNG,,1
frame_001709.PNG,positive-deactive,frame_001709.PNG,negative-deactive,frame_001709.PNG,,3
frame_001710.PNG,positive-deactive,frame_001710.PNG,positive-deactive,frame_001710.PNG,,3
frame_001711.PNG,positive-deactive,frame_001711.PNG,positive-deactive,frame_001711.PNG,,1
frame_001712.PNG,negative-deactive,frame_001712.PNG,positive-deactive,frame_001712.PNG,,1
frame_001713.PNG,negative-deactive,frame_001713.PNG,positive-deactive,frame_001713.PNG,,1
frame_001714.PNG,negative-deactive,frame_001714.PNG,positive-deactive,frame_001714.PNG,,3
frame_001715.PNG,negative-deactive,frame_001715.PNG,positive-deactive,frame_001715.PNG,,1
frame_001716.PNG,negative-deactive,frame_001716.PNG,positive-deactive,frame_001716.PNG,,1
frame_001717.PNG,negative-deactive,frame_001717.PNG,positive-deactive,frame_001717.PNG,,1
frame_001718.PNG,negative-deactive,frame_001718.PNG,positive-deactive,frame_001718.PNG,,1
frame_001719.PNG,negative-deactive,frame_001719.PNG,positive-deactive,frame_001719.PNG,,3
frame_001728.PNG,positive-deactive,frame_001728.PNG,positive-deactive,frame_001728.PNG,,3
frame_001729.PNG,positive-deactive,frame_001729.PNG,positive-deactive,frame_001729.PNG,,3
frame_001730.PNG,positive-deactive,frame_001730.PNG,positive-deactive,frame_001730.PNG,,3
frame_001731.PNG,positive-deactive,frame_001731.PNG,positive-deactive,frame_001731.PNG,,3
frame_001732.PNG,negative-deactive,frame_001732.PNG,positive-deactive,frame_001732.PNG,,3
frame_001733.PNG,negative-deactive,frame_001733.PNG,positive-deactive,frame_001733.PNG,,3
frame_001734.PNG,negative-deactive,frame_001734.PNG,negative-deactive,frame_001734.PNG,,3
frame_001735.PNG,negative-deactive,frame_001735.PNG,negative-deactive,frame_001735.PNG,,0
frame_001736.PNG,negative-deactive,frame_001736.PNG,negative-deactive,frame_001736.PNG,,0
frame_001737.PNG,negative-deactive,frame_001737.PNG,negative-deactive,frame_001737.PNG,,0
frame_001738.PNG,negative-deactive,frame_001738.PNG,negative-deactive,frame_001738.PNG,,0
frame_001739.PNG,negative-deactive,frame_001739.PNG,negative-deactive,frame_001739.PNG,,0
frame_001740.PNG,negative-deactive,frame_001740.PNG,negative-deactive,frame_001740.PNG,,0
frame_001741.PNG,negative-deactive,frame_001741.PNG,negative-deactive,frame_001741.PNG,,0
frame_001742.PNG,positive-deactive,frame_001742.PNG,negative-deactive,frame_001742.PNG,,0
frame_001743.PNG,positive-deactive,frame_001743.PNG,negative-deactive,frame_001743.PNG,,0
frame_001744.PNG,positive-deactive,frame_001744.PNG,negative-deactive,frame_001744.PNG,,0
frame_001745.PNG,positive-deactive,frame_001745.PNG,negative-deactive,frame_001745.PNG,,3
frame_001746.PNG,positive-deactive,frame_001746.PNG,negative-deactive,frame_001746.PNG,,0
frame_001747.PNG,positive-deactive,frame_001747.PNG,negative-deactive,frame_001747.PNG,,3
frame_001748.PNG,positive-deactive,frame_001748.PNG,negative-deactive,frame_001748.PNG,,1
frame_001749.PNG,positive-deactive,frame_001749.PNG,negative-deactive,frame_001749.PNG,,0
frame_001750.PNG,positive-deactive,frame_001750.PNG,negative-deactive,frame_001750.PNG,,0
frame_001751.PNG,positive-deactive,frame_001751.PNG,negative-deactive,frame_001751.PNG,,0
frame_001752.PNG,positive-deactive,frame_001752.PNG,negative-deactive,frame_001752.PNG,,0
frame_001753.PNG,positive-deactive,frame_001753.PNG,negative-deactive,frame_001753.PNG,,3
frame_001754.PNG,negative-deactive,frame_001754.PNG,negative-deactive,frame_001754.PNG,,0
frame_001755.PNG,negative-deactive,frame_001755.PNG,negative-deactive,frame_001755.PNG,,0
frame_001756.PNG,negative-deactive,frame_001756.PNG,negative-deactive,frame_001756.PNG,,1
frame_001757.PNG,negative-deactive,frame_001757.PNG,negative-deactive,frame_001757.PNG,,0
frame_001758.PNG,negative-deactive,frame_001758.PNG,negative-deactive,frame_001758.PNG,,1
frame_001759.PNG,negative-deactive,frame_001759.PNG,negative-deactive,frame_001759.PNG,,0
frame_001760.PNG,negative-deactive,frame_001760.PNG,negative-deactive,frame_001760.PNG,,0
frame_001761.PNG,negative-deactive,frame_001761.PNG,negative-deactive,frame_001761.PNG,,0
frame_001762.PNG,negative-deactive,frame_001762.PNG,negative-deactive,frame_001762.PNG,,1
frame_001763.PNG,negative-deactive,frame_001763.PNG,negative-deactive,frame_001763.PNG,,0
frame_001764.PNG,negative-deactive,frame_001764.PNG,negative-deactive,frame_001764.PNG,,3
frame_001765.PNG,negative-deactive,frame_001765.PNG,negative-deactive,frame_001765.PNG,,1
frame_001766.PNG,negative-deactive,frame_001766.PNG,negative-deactive,frame_001766.PNG,,1
frame_001767.PNG,negative-deactive,frame_001767.PNG,negative-deactive,frame_001767.PNG,,1
frame_001768.PNG,negative-active,frame_001768.PNG,negative-deactive,frame_001768.PNG,,1
frame_001769.PNG,negative-active,frame_001769.PNG,negative-deactive,frame_001769.PNG,,1
frame_001770.PNG,negative-deactive,frame_001770.PNG,negative-deactive,frame_001770.PNG,,1
frame_001771.PNG,negative-deactive,frame_001771.PNG,negative-deactive,frame_001771.PNG,,1
frame_001772.PNG,negative-deactive,frame_001772.PNG,negative-deactive,frame_001772.PNG,,1
frame_001773.PNG,negative-deactive,frame_001773.PNG,negative-deactive,frame_001773.PNG,,1
