,data_team,psy_team
frame_021729.PNG,2,2
frame_021730.PNG,2,2
frame_021731.PNG,3,3
frame_021732.PNG,3,3
frame_021733.PNG,3,3
frame_021734.PNG,3,3
frame_021735.PNG,3,3
frame_021736.PNG,3,3
frame_021737.PNG,3,3
frame_021738.PNG,1,3
frame_021739.PNG,1,3
frame_021740.PNG,1,3
frame_021741.PNG,1,3
frame_021742.PNG,1,3
frame_021743.PNG,1,3
frame_021744.PNG,1,3
frame_021745.PNG,1,3
frame_021746.PNG,1,3
frame_021747.PNG,1,3
frame_021748.PNG,1,3
frame_021749.PNG,1,3
frame_021754.PNG,1,3
frame_021755.PNG,1,3
frame_021756.PNG,1,3
frame_021757.PNG,1,3
frame_021758.PNG,1,3
frame_021759.PNG,1,3
frame_021760.PNG,1,3
frame_021761.PNG,1,3
frame_021762.PNG,1,3
frame_021763.PNG,1,3
frame_021764.PNG,1,3
frame_021765.PNG,1,3
frame_021766.PNG,3,3
frame_021767.PNG,3,3
frame_021768.PNG,3,3
frame_021769.PNG,1,3
frame_021770.PNG,1,3
frame_021771.PNG,1,3
frame_021772.PNG,1,3
frame_021773.PNG,1,3
frame_021774.PNG,1,3
frame_021775.PNG,1,1
frame_021776.PNG,1,1
frame_021777.PNG,1,1
frame_021778.PNG,1,1
frame_021779.PNG,1,1
frame_021780.PNG,1,3
frame_021781.PNG,1,3
frame_021782.PNG,1,3
frame_021783.PNG,1,3
frame_021784.PNG,1,3
frame_021785.PNG,1,1
frame_021787.PNG,1,3
frame_021788.PNG,1,3
frame_021789.PNG,1,3
frame_021790.PNG,1,3
frame_021791.PNG,1,3
frame_021792.PNG,1,3
frame_021793.PNG,1,3
frame_021794.PNG,1,3
frame_021795.PNG,1,3
frame_021796.PNG,1,1
frame_021797.PNG,1,1
frame_021798.PNG,1,1
frame_021799.PNG,1,1
frame_021800.PNG,1,1
frame_021801.PNG,1,1
frame_021802.PNG,1,1
frame_021803.PNG,1,3
frame_021804.PNG,1,3
frame_021805.PNG,1,3
frame_021806.PNG,1,3
frame_021807.PNG,1,3
frame_021808.PNG,1,3
frame_021809.PNG,1,3
frame_021811.PNG,1,3
frame_021812.PNG,1,3
frame_021813.PNG,1,1
frame_021814.PNG,1,3
frame_021815.PNG,1,3
frame_021816.PNG,1,3
frame_021817.PNG,1,3
frame_021818.PNG,1,3
frame_021819.PNG,1,3
frame_021820.PNG,1,3
frame_021821.PNG,1,3
frame_021822.PNG,1,3
frame_021823.PNG,1,1
frame_021824.PNG,1,1
frame_021825.PNG,1,1
frame_021826.PNG,1,1
frame_021827.PNG,1,1
frame_021828.PNG,1,1
frame_021829.PNG,1,1
frame_021830.PNG,1,1
frame_021831.PNG,1,3
frame_021832.PNG,1,3
frame_021833.PNG,1,3
frame_021834.PNG,1,3
frame_021835.PNG,1,3
frame_021836.PNG,1,3
frame_021837.PNG,1,3
frame_021838.PNG,1,3
frame_021841.PNG,3,3
frame_021842.PNG,3,3
frame_021843.PNG,3,3
frame_021844.PNG,3,3
frame_021845.PNG,1,3
frame_021846.PNG,1,3
frame_021847.PNG,1,3
frame_021848.PNG,1,3
frame_021849.PNG,1,1
frame_021850.PNG,1,1
frame_021851.PNG,1,1
frame_021852.PNG,1,1
frame_021853.PNG,1,1
frame_021854.PNG,1,1
frame_021855.PNG,1,1
frame_021856.PNG,1,1
frame_021857.PNG,1,1
frame_021858.PNG,1,1
frame_021859.PNG,1,1
frame_021860.PNG,1,1
frame_021861.PNG,1,1
frame_021862.PNG,1,1
frame_021863.PNG,1,1
frame_021864.PNG,1,1
frame_021865.PNG,1,1
frame_021866.PNG,1,1
frame_021867.PNG,1,1
frame_021868.PNG,1,1
frame_021869.PNG,1,1
frame_021870.PNG,1,1
frame_021871.PNG,1,1
frame_021872.PNG,1,1
frame_021873.PNG,1,1
frame_021874.PNG,1,1
frame_021875.PNG,1,1
frame_021876.PNG,1,1
frame_021877.PNG,1,1
frame_021878.PNG,1,1
frame_021879.PNG,1,1
frame_021880.PNG,1,1
frame_021881.PNG,1,1
frame_021882.PNG,1,1
frame_021883.PNG,1,1
frame_021884.PNG,1,1
frame_021885.PNG,1,1
frame_021886.PNG,1,1
frame_021887.PNG,1,1
frame_021888.PNG,1,1
frame_021889.PNG,1,1
frame_021890.PNG,1,1
frame_021891.PNG,1,3
frame_021892.PNG,1,3
frame_021893.PNG,1,3
frame_021894.PNG,1,3
frame_021895.PNG,1,3
frame_021896.PNG,1,3
frame_021897.PNG,1,3
frame_021907.PNG,3,3
frame_021908.PNG,3,3
frame_021909.PNG,3,3
frame_021910.PNG,3,3
frame_021911.PNG,3,3
frame_021912.PNG,3,3
frame_021913.PNG,3,3
frame_021914.PNG,3,3
frame_021922.PNG,2,3
frame_021923.PNG,2,3
frame_021924.PNG,2,3
frame_021925.PNG,2,3
frame_021926.PNG,2,3
frame_021927.PNG,2,3
frame_021928.PNG,2,3
frame_021929.PNG,2,3
frame_021930.PNG,2,3
frame_021931.PNG,2,3
frame_021932.PNG,2,3
frame_021933.PNG,2,3
frame_021934.PNG,2,3
frame_021935.PNG,2,3
frame_021936.PNG,3,3
frame_021937.PNG,3,3
frame_021938.PNG,3,3
frame_021939.PNG,3,3
frame_021940.PNG,3,3
frame_021965.PNG,3,4
frame_021966.PNG,3,4
frame_021967.PNG,3,4
frame_021994.PNG,3,3
frame_021995.PNG,3,3
frame_021996.PNG,3,3
frame_021997.PNG,3,3
frame_021998.PNG,2,3
frame_021999.PNG,2,3
frame_022000.PNG,2,3
frame_022001.PNG,2,3
frame_022002.PNG,2,3
frame_022003.PNG,2,3
frame_022004.PNG,2,3
frame_022005.PNG,2,3
frame_022006.PNG,2,3
frame_022007.PNG,2,3
frame_022008.PNG,2,3
frame_022009.PNG,2,3
frame_022010.PNG,2,3
frame_022011.PNG,2,3
frame_022012.PNG,2,3
frame_022013.PNG,2,3
frame_022014.PNG,2,3
frame_022015.PNG,2,3
frame_022016.PNG,2,3
frame_022017.PNG,2,3
frame_022018.PNG,2,3
frame_022019.PNG,2,3
frame_022020.PNG,2,3
frame_022021.PNG,3,3
frame_022022.PNG,3,2
frame_022023.PNG,3,2
frame_022024.PNG,3,2
frame_022025.PNG,3,2
frame_022026.PNG,3,2
frame_022027.PNG,3,2
frame_022028.PNG,3,2
frame_022029.PNG,3,2
frame_022037.PNG,3,4
frame_022038.PNG,3,4
frame_022039.PNG,3,4
frame_022040.PNG,3,4
frame_022041.PNG,3,4
frame_022042.PNG,3,4
frame_022043.PNG,3,3
frame_022044.PNG,3,3
frame_022045.PNG,3,3
frame_022046.PNG,3,3
frame_022047.PNG,3,3
frame_022048.PNG,3,3
frame_022049.PNG,3,3
frame_022050.PNG,3,3
frame_022054.PNG,2,2
frame_022055.PNG,2,2
frame_022056.PNG,2,2
frame_022057.PNG,2,2
frame_022058.PNG,2,2
frame_022059.PNG,2,2
frame_022060.PNG,2,2
frame_022061.PNG,2,2
frame_022062.PNG,2,2
frame_022063.PNG,2,2
frame_022064.PNG,2,2
frame_022065.PNG,2,2
frame_022066.PNG,2,2
frame_022067.PNG,2,2
frame_022068.PNG,2,2
frame_022069.PNG,2,2
frame_022070.PNG,2,2
frame_022071.PNG,2,2
frame_022072.PNG,2,2
frame_022073.PNG,2,2
frame_022074.PNG,2,2
frame_022075.PNG,2,2
frame_022076.PNG,2,2
frame_022077.PNG,2,2
frame_022078.PNG,2,2
frame_022079.PNG,2,2
frame_022089.PNG,2,2
frame_022090.PNG,2,2
frame_022091.PNG,2,2
frame_022092.PNG,2,2
frame_022093.PNG,3,2
frame_022094.PNG,3,2
frame_022095.PNG,3,2
frame_022096.PNG,3,2
frame_022097.PNG,3,2
frame_022098.PNG,3,2
frame_022099.PNG,3,2
frame_022100.PNG,3,2
frame_022101.PNG,3,2
frame_022102.PNG,3,2
frame_022103.PNG,3,2
frame_022104.PNG,3,2
frame_022105.PNG,3,2
frame_022106.PNG,3,2
frame_022107.PNG,3,2
frame_022108.PNG,3,2
frame_022109.PNG,3,2
frame_022110.PNG,3,2
frame_022148.PNG,3,4
frame_022149.PNG,3,4
frame_022150.PNG,3,4
frame_022151.PNG,3,4
frame_022165.PNG,1,3
frame_022166.PNG,1,3
frame_022167.PNG,1,3
frame_022168.PNG,1,3
frame_022169.PNG,1,3
frame_022170.PNG,1,3
frame_022171.PNG,1,3
frame_022172.PNG,1,3
frame_022173.PNG,1,3
frame_022174.PNG,1,3
frame_022175.PNG,1,3
frame_022176.PNG,1,3
frame_022177.PNG,1,3
frame_022178.PNG,1,3
frame_022179.PNG,1,3
frame_022180.PNG,1,3
frame_022181.PNG,1,3
frame_022182.PNG,1,3
frame_022183.PNG,1,3
frame_022184.PNG,1,3
frame_022185.PNG,1,3
frame_022186.PNG,1,3
frame_022187.PNG,1,3
frame_022188.PNG,1,3
frame_022189.PNG,1,3
frame_022190.PNG,1,3
frame_022191.PNG,1,3
frame_022192.PNG,1,3
frame_022193.PNG,1,3
frame_022194.PNG,1,3
frame_022195.PNG,1,3
frame_022196.PNG,1,3
frame_022197.PNG,1,3
frame_022198.PNG,1,3
frame_022199.PNG,1,3
frame_022200.PNG,1,3
frame_022201.PNG,1,3
frame_022202.PNG,1,3
frame_022203.PNG,1,3
frame_022204.PNG,1,3
frame_022205.PNG,1,3
frame_022206.PNG,1,3
frame_022222.PNG,3,3
frame_022223.PNG,3,3
frame_022224.PNG,3,3
frame_022225.PNG,3,3
frame_022226.PNG,3,3
frame_022227.PNG,3,3
frame_022228.PNG,3,3
frame_022243.PNG,1,3
frame_022244.PNG,1,3
frame_022245.PNG,1,3
frame_022246.PNG,1,3
frame_022247.PNG,1,3
frame_022248.PNG,1,3
frame_022249.PNG,1,3
frame_022250.PNG,1,3
frame_022251.PNG,1,3
frame_022252.PNG,1,3
frame_022253.PNG,1,3
frame_022254.PNG,1,3
frame_022255.PNG,1,3
frame_022265.PNG,3,4
frame_022266.PNG,3,4
frame_022267.PNG,3,4
frame_022268.PNG,3,4
frame_022273.PNG,3,3
frame_022274.PNG,3,3
frame_022275.PNG,3,3
frame_022276.PNG,3,3
frame_022277.PNG,3,3
frame_022278.PNG,3,3
frame_022279.PNG,3,3
frame_022280.PNG,3,3
frame_022281.PNG,3,3
frame_022282.PNG,3,3
frame_022283.PNG,3,3
frame_022284.PNG,3,3
frame_022285.PNG,3,3
frame_022286.PNG,3,3
frame_022287.PNG,3,3
frame_022288.PNG,3,3
frame_022289.PNG,3,3
frame_022290.PNG,3,3
frame_022291.PNG,3,3
frame_022292.PNG,3,3
frame_022293.PNG,3,3
frame_022294.PNG,3,3
frame_022295.PNG,3,3
frame_022296.PNG,3,3
frame_022297.PNG,3,3
frame_022298.PNG,3,3
frame_022299.PNG,3,3
frame_022300.PNG,3,3
frame_022314.PNG,2,4
frame_022315.PNG,2,4
frame_022316.PNG,2,4
frame_022317.PNG,2,4
frame_022318.PNG,2,4
frame_022319.PNG,2,4
frame_022320.PNG,3,4
frame_022321.PNG,3,4
frame_022322.PNG,3,4
frame_022323.PNG,3,4
frame_022356.PNG,3,4
frame_022357.PNG,3,4
frame_022358.PNG,3,4
frame_022359.PNG,3,0
frame_022360.PNG,3,0
frame_022361.PNG,3,0
frame_022362.PNG,3,0
frame_022363.PNG,3,0
frame_022364.PNG,3,0
frame_022365.PNG,3,0
frame_022366.PNG,3,0
frame_022367.PNG,3,0
frame_022368.PNG,3,4
frame_022369.PNG,3,2
frame_022370.PNG,3,2
frame_022371.PNG,3,2
frame_022372.PNG,3,2
frame_022373.PNG,3,2
frame_022374.PNG,3,2
frame_022375.PNG,3,2
frame_022376.PNG,2,2
frame_022377.PNG,2,2
frame_022378.PNG,2,2
frame_022379.PNG,2,2
frame_022380.PNG,2,2
frame_022381.PNG,0,2
frame_022382.PNG,0,2
frame_022383.PNG,0,2
frame_022384.PNG,2,2
frame_022385.PNG,2,2
frame_022386.PNG,2,2
frame_022393.PNG,0,0
frame_022394.PNG,0,0
frame_022395.PNG,0,0
frame_022396.PNG,0,0
frame_022402.PNG,0,0
frame_022403.PNG,0,0
frame_022404.PNG,0,0
frame_022405.PNG,0,0
frame_022406.PNG,0,0
frame_022407.PNG,0,0
frame_022408.PNG,0,0
frame_022409.PNG,0,0
frame_022410.PNG,0,0
frame_022411.PNG,0,0
frame_022412.PNG,0,0
frame_022413.PNG,0,0
frame_022414.PNG,0,0
frame_022415.PNG,0,0
frame_022416.PNG,0,0
frame_022417.PNG,0,0
frame_022418.PNG,0,0
frame_022419.PNG,0,0
frame_022420.PNG,0,0
frame_022421.PNG,0,0
frame_022422.PNG,0,0
frame_022423.PNG,0,0
frame_022424.PNG,0,0
frame_022425.PNG,0,0
frame_022426.PNG,0,0
frame_022427.PNG,0,0
frame_022428.PNG,0,0
frame_022441.PNG,2,4
frame_022442.PNG,2,4
frame_022443.PNG,2,4
frame_022444.PNG,0,4
frame_022445.PNG,0,4
frame_022446.PNG,0,4
frame_022447.PNG,0,4
frame_022448.PNG,0,2
frame_022449.PNG,0,2
frame_022450.PNG,0,2
frame_022451.PNG,0,2
frame_022452.PNG,0,2
frame_022453.PNG,0,2
frame_022454.PNG,0,2
frame_022455.PNG,0,2
frame_022456.PNG,0,2
frame_022457.PNG,0,2
frame_022458.PNG,2,2
frame_022459.PNG,2,2
frame_022460.PNG,2,2
frame_022461.PNG,2,2
frame_022462.PNG,2,2
frame_022463.PNG,2,2
frame_022464.PNG,2,2
frame_022465.PNG,2,2
frame_022466.PNG,2,2
frame_022474.PNG,2,2
frame_022475.PNG,2,2
frame_022476.PNG,2,2
frame_022477.PNG,2,2
frame_022478.PNG,2,2
frame_022479.PNG,0,2
frame_022480.PNG,0,2
frame_022481.PNG,0,2
frame_022482.PNG,0,2
frame_022483.PNG,0,2
frame_022484.PNG,0,2
frame_022485.PNG,0,2
frame_022486.PNG,0,2
frame_022487.PNG,0,2
frame_022488.PNG,0,2
frame_022489.PNG,0,2
frame_022490.PNG,4,2
frame_022491.PNG,4,2
frame_022492.PNG,4,2
frame_022493.PNG,4,2
frame_022494.PNG,4,2
frame_022495.PNG,4,2
frame_022496.PNG,4,2
frame_022497.PNG,4,2
frame_022498.PNG,4,2
frame_022499.PNG,4,2
frame_022500.PNG,4,2
frame_022501.PNG,4,2
frame_022502.PNG,4,2
frame_022503.PNG,4,2
frame_022504.PNG,4,2
frame_022505.PNG,4,2
frame_022506.PNG,4,2
frame_022507.PNG,4,2
frame_022508.PNG,4,2
frame_022509.PNG,4,2
frame_022510.PNG,4,2
frame_022511.PNG,4,2
frame_022512.PNG,4,2
frame_022513.PNG,4,2
frame_022514.PNG,4,2
frame_022515.PNG,4,2
frame_022516.PNG,4,2
frame_022517.PNG,4,2
frame_022519.PNG,4,2
frame_022520.PNG,4,2
frame_022521.PNG,4,2
frame_022522.PNG,4,2
frame_022523.PNG,3,2
frame_022524.PNG,3,3
frame_022525.PNG,3,3
frame_022526.PNG,3,3
frame_022527.PNG,1,3
frame_022528.PNG,1,3
frame_022529.PNG,1,3
frame_022530.PNG,1,3
frame_022531.PNG,1,3
frame_022532.PNG,1,1
frame_022533.PNG,1,1
frame_022534.PNG,1,1
frame_022535.PNG,1,1
frame_022536.PNG,1,1
frame_022537.PNG,1,1
frame_022538.PNG,1,1
frame_022539.PNG,1,1
frame_022540.PNG,1,1
frame_022541.PNG,1,1
frame_022542.PNG,1,1
frame_022543.PNG,1,1
frame_022544.PNG,1,1
frame_022545.PNG,1,1
frame_022546.PNG,1,1
frame_022547.PNG,1,1
frame_022548.PNG,1,1
frame_022549.PNG,1,1
frame_022550.PNG,1,1
frame_022551.PNG,1,1
frame_022552.PNG,1,1
frame_022553.PNG,1,1
frame_022554.PNG,1,1
frame_022555.PNG,1,1
frame_022556.PNG,1,1
frame_022557.PNG,1,1
frame_022558.PNG,1,1
frame_022559.PNG,1,1
frame_022560.PNG,1,1
frame_022561.PNG,1,1
frame_022562.PNG,1,1
frame_022606.PNG,1,1
frame_022607.PNG,1,1
frame_022608.PNG,1,1
frame_022609.PNG,1,1
frame_022613.PNG,1,1
frame_022614.PNG,1,1
frame_022615.PNG,1,1
frame_022616.PNG,1,1
frame_022617.PNG,1,1
frame_022618.PNG,1,1
frame_022619.PNG,1,1
frame_022620.PNG,1,1
frame_022621.PNG,1,1
frame_022622.PNG,1,1
frame_022623.PNG,1,1
frame_022624.PNG,1,1
frame_022625.PNG,1,1
frame_022626.PNG,1,1
frame_022642.PNG,3,3
frame_022643.PNG,3,3
frame_022644.PNG,3,3
frame_022645.PNG,3,3
frame_022646.PNG,3,2
frame_022647.PNG,3,2
frame_022648.PNG,3,2
frame_022649.PNG,3,2
frame_022650.PNG,3,2
frame_022651.PNG,3,2
frame_022652.PNG,3,2
frame_022653.PNG,3,2
frame_022654.PNG,3,2
frame_022655.PNG,3,2
frame_022656.PNG,3,2
frame_022657.PNG,3,2
frame_022658.PNG,3,2
frame_022659.PNG,3,2
frame_022660.PNG,3,2
frame_022661.PNG,3,2
frame_022662.PNG,0,2
frame_022663.PNG,0,2
frame_022664.PNG,0,2
frame_022668.PNG,0,2
frame_022669.PNG,0,2
frame_022670.PNG,0,2
frame_022671.PNG,0,2
frame_022672.PNG,0,2
frame_022673.PNG,0,2
frame_022674.PNG,0,2
frame_022675.PNG,0,2
frame_022676.PNG,0,2
frame_022677.PNG,0,2
frame_022678.PNG,0,2
frame_022679.PNG,0,2
frame_022680.PNG,0,2
frame_022681.PNG,0,2
frame_022682.PNG,0,2
frame_022683.PNG,0,2
frame_022684.PNG,0,2
frame_022685.PNG,0,2
frame_022686.PNG,0,2
frame_022687.PNG,0,2
frame_022688.PNG,0,2
frame_022689.PNG,0,2
frame_022690.PNG,0,2
frame_022691.PNG,0,2
frame_022692.PNG,0,2
frame_022693.PNG,0,2
frame_022694.PNG,0,2
frame_022695.PNG,0,2
frame_022696.PNG,0,2
frame_022697.PNG,0,2
frame_022698.PNG,0,2
frame_022699.PNG,0,2
frame_022700.PNG,0,2
frame_022701.PNG,0,2
frame_022702.PNG,0,2
frame_022703.PNG,0,2
frame_022704.PNG,0,2
frame_022705.PNG,2,2
frame_022706.PNG,2,2
frame_022707.PNG,2,2
frame_022708.PNG,2,2
frame_022709.PNG,2,2
frame_022740.PNG,3,3
frame_022741.PNG,3,3
frame_022742.PNG,3,3
frame_022759.PNG,3,2
frame_022760.PNG,3,2
frame_022761.PNG,3,2
frame_022762.PNG,3,2
frame_022763.PNG,3,2
frame_022777.PNG,3,2
frame_022778.PNG,3,2
frame_022779.PNG,3,2
frame_022786.PNG,3,3
frame_022787.PNG,3,3
frame_022788.PNG,3,3
frame_022801.PNG,3,3
frame_022802.PNG,3,2
frame_022803.PNG,3,3
frame_022804.PNG,3,2
frame_022805.PNG,3,3
frame_022806.PNG,3,3
frame_022807.PNG,3,3
frame_022808.PNG,3,3
frame_022809.PNG,3,3
frame_022810.PNG,3,3
frame_022815.PNG,1,3
frame_022816.PNG,1,1
frame_022817.PNG,1,1
frame_022818.PNG,1,1
frame_022819.PNG,1,1
frame_022820.PNG,1,1
frame_022821.PNG,1,1
frame_022822.PNG,1,1
frame_022823.PNG,1,1
frame_022824.PNG,1,1
frame_022825.PNG,1,1
frame_022826.PNG,1,1
frame_022827.PNG,1,1
frame_022828.PNG,1,1
frame_022829.PNG,1,1
frame_022830.PNG,1,1
frame_022831.PNG,1,3
frame_022838.PNG,1,3
frame_022839.PNG,1,3
frame_022840.PNG,1,3
frame_022841.PNG,1,3
frame_022842.PNG,1,3
frame_022843.PNG,1,3
frame_022844.PNG,1,3
frame_022845.PNG,1,3
frame_022846.PNG,1,3
frame_022847.PNG,1,3
frame_022848.PNG,3,3
frame_022849.PNG,3,3
frame_022850.PNG,3,3
frame_022851.PNG,3,3
frame_022852.PNG,3,3
frame_022853.PNG,3,3
frame_022854.PNG,3,3
frame_022855.PNG,3,3
frame_022856.PNG,3,3
frame_022857.PNG,3,3
frame_022858.PNG,3,3
frame_022859.PNG,3,3
frame_022860.PNG,3,3
frame_022861.PNG,3,3
frame_022862.PNG,3,3
frame_022863.PNG,3,3
frame_022864.PNG,3,3
frame_022865.PNG,3,3
frame_022866.PNG,3,3
frame_022867.PNG,3,3
frame_022868.PNG,3,3
frame_022869.PNG,3,3
frame_022870.PNG,3,3
frame_022871.PNG,3,3
frame_022872.PNG,3,3
frame_022873.PNG,3,3
frame_022874.PNG,3,4
frame_022875.PNG,3,3
frame_022876.PNG,1,3
frame_022877.PNG,1,3
frame_022878.PNG,1,3
frame_022879.PNG,1,3
frame_022880.PNG,1,3
frame_022881.PNG,1,3
frame_022882.PNG,3,3
frame_022884.PNG,3,4
frame_022885.PNG,3,3
frame_022886.PNG,1,3
frame_022887.PNG,1,3
frame_022888.PNG,1,3
frame_022905.PNG,1,1
frame_022906.PNG,1,1
frame_022907.PNG,1,1
frame_022908.PNG,1,1
frame_022909.PNG,1,1
frame_022910.PNG,1,1
frame_022911.PNG,1,1
frame_022912.PNG,1,1
frame_022913.PNG,1,1
frame_022914.PNG,1,1
frame_022915.PNG,1,1
frame_022916.PNG,1,1
frame_022917.PNG,1,1
frame_022918.PNG,1,1
frame_022919.PNG,1,1
frame_022920.PNG,1,1
frame_022921.PNG,1,1
frame_022922.PNG,1,1
frame_022923.PNG,1,1
frame_022924.PNG,1,1
frame_022925.PNG,1,1
frame_022926.PNG,1,1
frame_022927.PNG,1,1
frame_022928.PNG,1,1
frame_022929.PNG,3,1
frame_022930.PNG,3,3
frame_022931.PNG,3,3
frame_022932.PNG,3,3
frame_022933.PNG,3,3
frame_022934.PNG,3,3
frame_022938.PNG,3,3
frame_022939.PNG,3,3
frame_022940.PNG,3,3
frame_022941.PNG,1,3
frame_022942.PNG,1,3
frame_022943.PNG,1,3
frame_022944.PNG,1,3
frame_022945.PNG,1,3
frame_022946.PNG,1,3
frame_022947.PNG,1,3
frame_022948.PNG,1,3
frame_022949.PNG,1,3
frame_022950.PNG,1,3
frame_022951.PNG,1,3
frame_022952.PNG,1,3
frame_022953.PNG,1,3
frame_022954.PNG,1,3
frame_022955.PNG,1,3
frame_022956.PNG,1,3
frame_022957.PNG,1,3
frame_022958.PNG,1,3
frame_022959.PNG,1,3
frame_022960.PNG,1,3
frame_022961.PNG,1,3
frame_022962.PNG,1,3
frame_022963.PNG,1,3
frame_022964.PNG,1,3
frame_022965.PNG,1,3
frame_022966.PNG,1,3
frame_022967.PNG,1,3
frame_022968.PNG,1,3
frame_022969.PNG,1,3
frame_022970.PNG,1,3
frame_022971.PNG,1,3
frame_022972.PNG,1,3
frame_022973.PNG,1,3
frame_022974.PNG,1,3
frame_022975.PNG,1,3
frame_022976.PNG,1,3
frame_022977.PNG,1,3
frame_022978.PNG,1,3
frame_022979.PNG,1,3
frame_022980.PNG,1,3
frame_022997.PNG,1,3
frame_022998.PNG,1,3
frame_022999.PNG,1,3
frame_023000.PNG,1,3
frame_023001.PNG,1,3
frame_023002.PNG,1,3
frame_023003.PNG,1,3
frame_023004.PNG,1,3
frame_023005.PNG,1,3
frame_023006.PNG,1,3
frame_023007.PNG,1,3
frame_023017.PNG,1,3
frame_023018.PNG,1,3
frame_023019.PNG,1,3
frame_023020.PNG,1,3
frame_023021.PNG,1,3
frame_023022.PNG,1,3
frame_023039.PNG,1,3
frame_023040.PNG,1,3
frame_023041.PNG,1,3
frame_023042.PNG,1,3
frame_023043.PNG,1,3
frame_023044.PNG,1,3
frame_023045.PNG,1,3
frame_023046.PNG,1,3
frame_023078.PNG,1,1
frame_023079.PNG,1,1
frame_023080.PNG,1,1
frame_023081.PNG,1,1
frame_023082.PNG,1,1
frame_023083.PNG,1,1
frame_023084.PNG,1,1
frame_023085.PNG,1,1
frame_023086.PNG,1,1
frame_023087.PNG,1,1
frame_023088.PNG,1,1
frame_023089.PNG,1,1
frame_023090.PNG,1,1
frame_023091.PNG,1,1
frame_023092.PNG,1,1
frame_023093.PNG,1,1
frame_023094.PNG,1,1
frame_023095.PNG,1,1
frame_023096.PNG,1,1
frame_023097.PNG,1,1
frame_023098.PNG,1,1
frame_023099.PNG,1,1
frame_023100.PNG,1,1
frame_023101.PNG,1,1
frame_023102.PNG,1,1
frame_023103.PNG,1,1
frame_023104.PNG,1,1
frame_023105.PNG,1,1
frame_023106.PNG,1,1
frame_023107.PNG,1,1
frame_023108.PNG,1,1
frame_023109.PNG,1,1
frame_023110.PNG,1,1
frame_023111.PNG,1,1
frame_023112.PNG,1,1
frame_023113.PNG,1,1
frame_023114.PNG,1,1
frame_023115.PNG,1,1
frame_023116.PNG,1,1
frame_023117.PNG,1,1
frame_023118.PNG,1,1
frame_023119.PNG,1,1
frame_023120.PNG,1,1
frame_023121.PNG,1,1
frame_023122.PNG,1,1
frame_023123.PNG,1,1
frame_023124.PNG,1,1
frame_023125.PNG,1,1
frame_023126.PNG,1,1
frame_023127.PNG,1,1
frame_023128.PNG,1,1
frame_023129.PNG,1,1
frame_023130.PNG,1,1
frame_023131.PNG,1,1
frame_023132.PNG,1,1
frame_023133.PNG,1,1
frame_023134.PNG,1,1
frame_023135.PNG,1,1
frame_023136.PNG,1,1
frame_023137.PNG,1,1
frame_023138.PNG,1,1
frame_023139.PNG,1,1
frame_023140.PNG,1,1
frame_023141.PNG,1,1
frame_023142.PNG,1,1
frame_023143.PNG,1,1
frame_023144.PNG,1,1
frame_023145.PNG,1,1
frame_023146.PNG,1,1
frame_023147.PNG,1,1
frame_023148.PNG,1,1
frame_023149.PNG,1,1
frame_023150.PNG,1,1
frame_023151.PNG,1,1
frame_023152.PNG,1,1
frame_023153.PNG,1,1
frame_023154.PNG,1,1
frame_023155.PNG,1,1
frame_023156.PNG,1,1
frame_023157.PNG,1,1
frame_023158.PNG,1,1
frame_023159.PNG,1,1
frame_023160.PNG,1,1
frame_023161.PNG,1,1
frame_023162.PNG,1,1
frame_023163.PNG,1,1
frame_023164.PNG,1,1
frame_023165.PNG,1,1
frame_023166.PNG,1,1
frame_023167.PNG,1,1
frame_023168.PNG,1,1
frame_023170.PNG,1,1
frame_023171.PNG,1,1
frame_023172.PNG,1,1
frame_023173.PNG,1,1
frame_023174.PNG,1,1
frame_023175.PNG,1,1
frame_023176.PNG,1,1
frame_023177.PNG,1,1
frame_023178.PNG,1,1
frame_023179.PNG,1,1
frame_023180.PNG,1,1
frame_023181.PNG,1,1
frame_023182.PNG,1,1
frame_023183.PNG,1,1
frame_023184.PNG,1,1
frame_023185.PNG,1,1
frame_023186.PNG,1,1
frame_023187.PNG,1,1
frame_023188.PNG,1,1
frame_023189.PNG,1,1
frame_023190.PNG,1,1
frame_023191.PNG,1,1
frame_023192.PNG,1,1
frame_023193.PNG,1,1
frame_023194.PNG,1,1
frame_023195.PNG,1,1
frame_023196.PNG,1,1
frame_023197.PNG,1,1
frame_023198.PNG,1,1
frame_023199.PNG,1,1
frame_023200.PNG,1,1
frame_023201.PNG,1,1
frame_023202.PNG,1,1
frame_023203.PNG,1,1
frame_023204.PNG,1,1
frame_023205.PNG,1,1
frame_023206.PNG,1,1
frame_023207.PNG,1,1
frame_023208.PNG,1,1
frame_023209.PNG,1,1
frame_023210.PNG,1,1
frame_023211.PNG,1,1
frame_023212.PNG,1,1
frame_023213.PNG,1,1
frame_023214.PNG,1,1
frame_023215.PNG,1,1
frame_023216.PNG,1,1
frame_023217.PNG,1,1
frame_023218.PNG,1,1
frame_023219.PNG,1,1
frame_023220.PNG,1,1
frame_023221.PNG,1,1
frame_023222.PNG,1,1
frame_023223.PNG,1,1
frame_023224.PNG,1,1
frame_023225.PNG,1,1
frame_023226.PNG,1,1
frame_023227.PNG,1,1
frame_023228.PNG,1,1
frame_023229.PNG,1,1
frame_023230.PNG,1,1
frame_023231.PNG,1,1
frame_023236.PNG,1,1
